item_id,asin,code_1,code_2,code_3,code_4,dedup_last,sid,sid_prefix,collision_group_size,is_collided,item_text
3440,B001B9BDPA,117,57,46,13,0,117-57-46-13-0,117-57-46-13,1,False,"Goldwell Topchic Hair Color Coloration (Tube) 8N Light Blonde Goldwell Buy Goldwell Hair Color Permanent - Goldwell Topchic Hair Color Coloration (Tube) 8N Light Blonde. How-to-Use: Recommendation: Perform a preliminary patch test according to the following directions prior to each application, even if the client has had color treatments before. Using a cotton-tipped applicator, apply the color mixture to a 1"" x 1"" patch of clean skin (gently wash with mild soap and water) on the inside of the forearm and leave to process. After 45 minutes, cleanse the area Beauty Chemical Hair Dyes Hair Care Hair Color"
3441,B001B9RGVU,79,221,28,59,0,79-221-28-59-0,79-221-28-59,1,False,"BurnOut Eco-sensitive Zinc Oxide Sunscreen SPF 35 (3 oz) BurnOut For face and body, oil-free formula. Goes on clean and clear, with no chalky whitening. Matte finish, non-greasy, perfect for sensitive skin. Chemical-free - no oxybenzone. Beauty Skin Care Skin Protection Sports Sun"
3442,B001B9S416,120,8,233,4,0,120-8-233-4-0,120-8-233-4,1,False,"Plastic Ointment Jars With Lids 1 Oz 10/pkg White polypropylene jars with screw lids, 1 oz, 10 per package. Bags & Cases Beauty Refillable Containers Tools & Accessories"
3443,B001BAFQMK,233,151,244,2,0,233-151-244-2-0,233-151-244-2,1,False,"John Frieda Sheer Blonde Lustrous Touch Strengthening Shampoo for All Types of Blonde Hair, 8.45 Ounce John Frieda Healthy strands reflect glistening color and natural shine. Blonde strands tend to be fragile and prone to breakage, needing strength and nourishment to sparkle with bright, shimmering tones. Beauty Hair Care Shampoos"
3444,B001BAFQOS,174,178,0,52,0,174-178-0-52-0,174-178-0-52,1,False,"John Frieda Luxurious Volume Touchably Full Shampoo , 8.45 Ounce John Frieda Gently cleanses for volume that looks and feels natural. Patented formula contains specialized volume building technology paired with cleansing agents. The formula gently cleanses and detangles fine hair as it applies volume boosters, then rinses clean. Volume boosting technology is activated during blow dry to enhance hair&#x2019;s natural volume, for hair that feels naturally full and soft. Ingredients: WATER, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, COCAMIDE MEA, SODIUM CHLORIDE, FRAGRANCE, POLYQUATERNIUM-7, BENZYL ALCOHOL, DISODIUM EDTA, SILICONE QUATERNIUM-18, LAURETH-16, MALIC ACID, POLYQUATERNIUM-52, TRIDECETH-6, PEG-12 DIMETHICONE, GLYCINE, TRIDECETH-12, SEA SALT, PPG-9, ALCOHOL DENAT., AMP-ISOSTEAROYL HYDROLYZED WHEAT PROTEIN, METHYLCHLOROISOTHIAZOLINONE, METHYLISOTHIAZOLINONE, SODIUM HYDROXIDE Beauty Hair Care Shampoos"
3445,B001BAG38G,245,78,87,5,0,245-78-87-5-0,245-78-87-5,1,False,"Jean Paul Gaultier Le Male By Jean Paul Gaultier For Men. Eau De Toilette Spray 4.2 Oz. Jean Paul Gaultier Introduced in 1995. Fragrance notes: warm fresh mint, lavender, orange blossom and woods, manly and warm. Recommended use: casual.When&#xA0;applying&#xA0;any fragrance please consider that there are several factors which can affect the natural smell of your skin and, in turn, the way a scent smells on you.&#xA0; For instance, your mood, stress level, age, body chemistry,&#xA0;diet, and current medications may all alter the scents you wear.&#xA0;&#xA0;Similarly, factor such as dry or oily&#xA0;skin can even affect the amount of time a fragrance will last after being applied Beauty Eau de Toilette Fragrance Men's"
3446,B001BALMCS,64,108,98,161,0,64-108-98-161-0,64-108-98-161,1,False,"Wig Cap (2 Pack) Color Neutral Lace Locs, Inc Manages and hides hair. Secures hair under wigs without pins. Designed to give a comfortable fit. Enables hair breathability. Bath & Body Bathing Accessories Beauty Shower Caps"
3447,B001BAM7HW,174,136,244,43,0,174-136-244-43-0,174-136-244-43,1,False,"John Frieda Luxurious Volume Thickening Conditioner For Fine Hair, 8.45 Ounce John Frieda Strengthen and repair hair while building volume with Luxurious Volume Thickening Conditioner For Fine Hair by John Frieda Collection. Shampoo formula actually makes hair 110% fuller and 50% thicker, and gives it 90% more lift versus normal shampoos. For best results, use with Luxurious Volume Conditioner. Beauty Conditioners Hair Care"
3448,B001BAN0FK,64,81,88,39,0,64-81-88-39-0,64-81-88-39,1,False,"Styrofoam Wig Head (Female) Lace Locs, Inc Beauty Hair Care Hair Extensions & Wigs Styling Products Wigs"
3449,B001BAROMK,43,119,124,51,0,43-119-124-51-0,43-119-124-51,1,False,"John Frieda Luxurious Volume Lavish Lift Root Booster, 6.77 Ounce John Frieda Creates lift from the roots. Thickens strands for all-around dimension with a soft feel. Instantly boosts volume in all 3 dimensions: fullness, thickness and lift. Beauty Hair Care Hair Sprays Styling Products"
3450,B001BBB18C,233,129,54,34,1,233-129-54-34-1,233-129-54-34,3,True,"John John Frieda BLONDE SPOTLIGHT Sleek &amp; Shine DETANGLER Turn up the spotlight on blonde, instant detangler spotlights highlights for smooth as glass finish. Ultra-light gloss leaves wet hair snag-free. It brightens without dulling or darkening sleek & shine detangler. Beauty Hair Care Hair Color Highlights"
3451,B001BBINYM,47,179,13,240,0,47-179-13-240-0,47-179-13-240,1,False,"Jan Marini Benzoyl Peroxide 2.5%-8 oz Jan Marini Jan Marini Benzoyl Peroxide Acne Treatment Wash 2.5% - therapeutical anti-bacterial treatment for people who suffer from acne and acne prone skin. Benzoyl Peroxide, proven by the American Academy of Dermatology, significantly reduces P acne bacteria (the bacteria believed to play a primary role in the inflammation of the acne process). This delicate wash removes sebum and cellular debris without irritation to the skin. Individuals with oily skin will appreciate the result of clean, soft, and smooth skin. Directions: Apply a small amount to face. Work into lather. Remove with washcloth and rinse thoroughly. Jan Marini Benzoyl Peroxide Acne Treatment Wash 2.5%Ingredients: Deionized water, Sorbitol, Cetyl Alcohol, Stearyl Alcohol, Ammonium Lauryl Sulfate, Propylene Glycol, Germaben II, Glycerine, Methylparaben, Propylparaben, Disodium EDTA. Beauty Cleansers Face Skin Care"
3452,B001BBMG40,47,218,13,100,0,47-218-13-100-0,47-218-13-100,1,False,"Jan Marini Benzoyl Peroxide Acne Medication, 4 Ounce Jan Marini Named after it's founder, jan marini is a line known for its use of glycolic acid in their top of the line skin care products. Jan marini products address those specific concerns and skin conditions to meet every need of their consumer. Beauty Cleansers Face Skin Care"
3453,B001BBQ1J6,52,100,131,100,0,52-100-131-100-0,52-100-131-100,1,False,"Bare Escentuals Tapered Shadow Brush Bare Escentuals Get loads of looks with this versatile brush, which doubles as both a contour Eyecolor brush and a Liner Shadow brush. It's perfect for small areas like the lid and lash line. The tightly tapered, dome-shaped brush head provides medium color intensity for your eyes. Beauty Brushes & Applicators Makeup Brushes & Tools Tools & Accessories"
3454,B001BBRPSW,52,100,61,24,0,52-100-61-24-0,52-100-61-24,1,False,"Bare Escentuals Maximum Coverage Concealer Brush - - [Health and Beauty] Bare Escentuals The smooth, synthetic bristles of this concealer brush allows full, concentrated coverage that blends into skin flawlessly. It holds more Multi-Tasking Bisque concealing bareMinerals, giving you extra coverage fast. Beauty Brushes & Applicators Makeup Brushes & Tools Tools & Accessories"
3455,B001BBSK5Y,47,251,13,11,0,47-251-13-11-0,47-251-13-11,2,True,"Jan Marini Bioglycolic Facial Cleanser 8 Ounce Jan Marini Jan Marini Bioglycolic Face Cleanser -- 8 oz.Bioglycolic Face Cleanser with glycolic acid is a gentle cleanser suitable for all skin types. This formula is soap free and non-irritating and rinses completely without the need for a post-cleansing toner or astringent. This thorough deep-cleansing product also contains sorbitol, a natural humectant derived from berries, that leaves the skin soft and hydrated.Paves the way for increased penetration of additional productsContains glycolic acid as a follicular cleansing aid and resurfacing agentHas thorough and deep cleansing actionEspecially Suited For:All skin typesEssential Elements:Jan Marini Bioglycolic Face Cleanser comes in an 8-ounce bottle.For Best Effect:Use in the morning and evening. Gently massage a quarter-size amount over dry skin. Remove with a clean, wet and wrung out washcloth. Splash face 10 to 15 times with lukewarm water. Blot dry. Do not use as an eye make-up remover. Beauty Face Skin Care Treatments & Masks"
3456,B001BDVPOA,81,129,95,13,0,81-129-95-13-0,81-129-95-13,1,False,"Paul Mitchell Tea Tree Lavender Mint Moisturizing Shampoo, 10.14 Ounce Paul Mitchell When nerves are frazzled and hair's wound up, take comfort in the soothing fragrance of lavender, mint and tea tree oil. This rich, moisturizing shampoo helps improve strength and shine. It is safe for color treated hair. Beauty Hair Care Shampoos"
3457,B001BGBUYW,44,24,65,9,0,44-24-65-9-0,44-24-65-9,1,False,"Avon ANEW CLINICAL Advanced Retexturizing Peel Avon Anew Clinical Advanced Retexturizing Peel Avon Anew Clinical Retexturizing Facial Peel Give your Face a Brand New Fresh Look Now, in 1 easy step! See results superior* to a professional 35% glycolic Facial peel. At home. No appointment necessary. The advanced exfoliator safely retexturizes and resurfaces skin. Formulated with soothing botanicals that help nourish and calm skin. Peels away dullness and visible age damage so healthier skin cells can surface. Acids & Peels Beauty Face Glycolic Acid Skin Care Treatments & Masks"
3458,B001BHGB8Q,250,134,100,139,0,250-134-100-139-0,250-134-100-139,1,False,XFusion Spray Applicator XFUSION The patented XFusion spray applicator allows you to precisely apply XFusion fibers into your thinning areas rather than shaking. The fibers disperse more evenly to achieve a more natural look. It's especially effective to apply XFusion at the difficult front hairline. Fits 12 ounce size. Beauty Body Lotions Moisturizers Skin Care
3459,B001BHNHAG,63,133,170,162,1,63-133-170-162-1,63-133-170-162,2,True,Nail Tek Foundation II Ridge Filling Nail Strengthener for Soft Peeling Nails 0.5oz Nail Tek 0.5oz Beauty Hands & Nails Nail Treatments Ridge Filler Skin Care
3460,B001BHOQRO,63,123,170,102,0,63-123-170-102-0,63-123-170-102,1,False,"Xtra For Previously Unsalvageable Nails, NK14000, Nail Tek / Nail Treatments Nail Tek NAIL TEK Xtra Maximum Strength Formula for difficult nails is a concentrated formula to correct severe nail weakness. 5 oz. NAILS Magazine Reader's Choice Award 2005 Beauty Hands & Nails Nail Treatments Skin Care"
3461,B001BHUFTW,223,141,249,161,1,223-141-249-161-1,223-141-249-161,2,True,"Nail Tek Mini Crystal File with Pink Case Nail Tek NAIL TEK Mini Crystal File with Pink Case fits easily into a purse or pocket for perfect nail maintenance on the go. Crystal Files seal the free edge of the nail, preventing breaks and snags
Shade may very Beauty Nail Files & Buffers Nail Tools Tools & Accessories"
3462,B001BKFF76,131,177,21,213,0,131-177-21-213-0,131-177-21-213,1,False,Aquasentials Moisturizing Gloves Enjoy a repair session with this Moisturizing Gloves. Simply apply your favorite lotion or cream then let the glove do its work. Beauty Hands & Nails Moisturizing Gloves Skin Care
3463,B001BKO2ZC,16,133,85,148,0,16-133-85-148-0,16-133-85-148,1,False,Clinique Moisture Surge Extended Thirst Relief 1.7 oz Clinique 1.7 oz. Moisturizer Moisture Surge Extra Thirsty Skin Relief was launched by the design house of Clinique It is recommended for normal use Moisture Surge Extra Thirsty Skin Relief by Clinique for Unisex - 1.7 oz. Moisturizer. Beauty Creams & Moisturizers Face Skin Care
3464,B001BLRYMO,134,216,44,170,0,134-216-44-170-0,134-216-44-170,1,False,"Conair Compact Hairsetter, Blue Conair Compact plastic hairsetter Beauty Hair Care Hair Rollers Styling Tools"
3465,B001BMJPD4,62,81,124,97,0,62-81-124-97-0,62-81-124-97,1,False,"CoverGirl LashBlast Waterproof Mascara, Very Black 825,  0.44 Ounce Package COVERGIRL Get a blast of lush, volumized lashes! LashBlast's patented volume-boosting formula and patent-pending brush are designed to max-out each and every lash, leaving you with the ultimate big lash look. Beauty Eyes Makeup Mascara"
3466,B001BMLJU6,87,170,161,48,0,87-170-161-48-0,87-170-161-48,1,False,"CoverGirl LashBlast Mascara, Very Black 800 1 ea COVERGIRL The biggest brush ever from CoverGirl, for a blast of lush, volumized lashes! Last Blast's patented volume-boosting formula and patent-pending brush is designed to max out each and every lash leaving you with the ultimate big lash look. Removes easily with soap and water. Hypoallergenic & suitable for contact lens wearers. Made in U.S.A. of U.S. & imported parts. Beauty Eyes Makeup Mascara"
3467,B001BNLDQA,164,137,39,52,0,164-137-39-52-0,164-137-39-52,1,False,"Thermal Spa Single Auto Gel Light Nail Dryer Thermal Spa This professional salon UV gel light nail dryer reduces nail curing time for U/V top coat and gel applications.Maximum UV reflection designComfortably accommodates one hand or foot2/3/5-minute timer or NEW constant ""on"" setting120 VAC, 36 watts (4 UV 9-watt bulbs)Removable bottom for bulb replacement (Replacement bulbs available as item PAR412) Beauty Nail Dryers Nail Tools Tools & Accessories"
3468,B001BODO2A,0,16,160,188,0,0-16-160-188-0,0-16-160-188,1,False,"Andis High Heat Press Comb (38300) Andis The Andis High Heat Pressing Comb heats up to 400 degrees in 30 seconds and features 20 variable heat settings for all hair types. The multi-temperature high heat straightens thick and coarse hair. The real-gold plated comb retains the high heat. Even heat conditions hair making it shinier, silkier and frizz-free. The unit is also dual voltage for worldwide use. The pressing comb also includes an auto-off safety feature. Designed and engineered in the United States, Andis also offers a complete line of quality clippers and trimmers for consumers and animal grooming as well as a full line of wall mounted hair dryers for the hotel industry. Andis warrants its products to the original purchaser against defective material or workmanship for five years from the date of purchase. All implied warranties are also limited to five years. Andis will replace the product without cost to the consumer. The defective unit must be returned to: The Andis Co., 1800 Renaissance Blvd., Sturtevant, WI 53177. To reach a customer service representative, please call 1-800-558-9441. Beauty Flattening Irons Hair Care Irons Styling Tools"
3469,B001BOFIRO,97,70,198,29,0,97-70-198-29-0,97-70-198-29,1,False,Andis 75370 Tourmaline Ionic/Ceramic 1875 Watt Hair Dryer Beauty Hair Care Hair Dryers Styling Tools
3470,B001BOZXME,62,236,124,51,0,62-236-124-51-0,62-236-124-51,1,False,"CoverGirl Professional Super Thick Lash Mascara Very Black 300, 0.3 Ounce Bottle COVERGIRL For big, bold, thick lashes, Super Thick Lash is the one. Its Lash Builder brush separates, defines, and reaches for those little lashes so you get thick, full lashes-so easy, so beautiful! Suitable for sentitive eyes and contact lens wearers. Beauty Eyes Makeup Mascara"
3471,B001BPFQF2,90,136,152,156,0,90-136-152-156-0,90-136-152-156,1,False,"Ardell Hair Color Corrector, Red and Gold, 0.25 Ounce Ardell Ardell red gold corrector plus is a hair color corrector to eliminate reds and gold. Eliminates unwanted harsh red or gold tones. Refreshes blonde, gray or white hair. Conditions and corrects. Beauty Chemical Hair Dyes Hair Care Hair Color"
3472,B001BQXTQO,122,72,57,5,0,122-72-57-5-0,122-72-57-5,1,False,Loves Baby Soft By Mem For Women. Cologne Spray 1.75-Ounce Dana Loves Baby Soft by Dana for Women - 2.3 oz Cologne Spray Beauty Cologne Fragrance Women's
