user_id,user_raw_id,train_seq_len,train_sequence,val_item_id,test_item_id
5723,A1Z9LR7XUNYJVW,4,4184 7226 9560 2783,7314,5859
5724,A1Z9WGGIAXZDMR,3,9701 1567 2573,3443,10079
5725,A1ZA5SXZS8Z3CK,5,3704 8556 2077 1048 2835,6687,2072
5726,A1ZA7NTBENBUW3,6,939 347 407 6623 184 9529,7652,5251
5727,A1ZA965E7Z6PHQ,11,3025 4551 6929 2236 9777 7056 1206 8248 10288 6921 11603,11345,6099
5728,A1ZAAZOEX23VGJ,7,3518 2326 3476 4612 5423 6382 7221,9056,4802
5729,A1ZAFZO6DFHGB3,5,2905 81 5033 5458 7489,3466,5435
5730,A1ZAYB88YRR93L,4,1815 1738 3681 648,2683,3235
5731,A1ZB1DSTVKK2SN,3,4171 5199 5193,6535,7848
5732,A1ZBG67FX95ZSE,3,2190 7531 8681,9302,9304
5733,A1ZBHXKAB5VGDG,5,2571 5409 6726 9227 9904,680,11839
5734,A1ZC3FAD1EFZJ7,3,1729 790 1075,1077,9924
5735,A1ZCSSCAGBCD49,7,3181 3657 3248 5293 10701 10700 5150,10376,8875
5736,A1ZCSXQOTOZYXF,3,2060 680 7553,2951,5281
5737,A1ZCYC0RHTRMZF,5,5539 8978 11663 11857 12082,10378,11563
5738,A1ZE12LJI2CD2H,4,4992 5861 928 8846,10259,7579
5739,A1ZE39OSBBBXTE,4,2512 4003 4074 4520,4736,8634
5740,A1ZE710DZQ016N,4,2376 2452 95 3913,9217,11836
5741,A1ZEAKUA45EEBK,8,2771 3506 3511 4229 6453 1542 5454 3570,526,5134
5742,A1ZEDPOZK84X2S,5,5283 5527 6156 9099 9899,2390,6823
5743,A1ZENB34HH2EIM,14,7791 8782 9592 9593 9251 9884 9882 916 8557 10815 10814 8833 11810 11613,6336,6337
5744,A1ZF7W99I2TLMV,3,5664 5925 2445,5895,5688
5745,A1ZFBT2PLD7QXT,3,3783 4184 4397,5034,6726
5746,A1ZFIGSCHZXQPD,3,1683 3526 9228,10335,11152
5747,A1ZFKOT9495L10,4,5052 6811 9750 8826,9561,10943
5748,A1ZFM7VYC7H,5,3031 6099 9761 3393 6185,2986,3662
5749,A1ZFSPM3TU19NJ,4,1195 2982 403 129,1988,2897
5750,A1ZFUVIC4U6BGI,4,2853 2634 129 6588,6594,9409
5751,A1ZGHA3IJV01BK,20,11765 11714 11774 11802 11775 11801 11766 11770 11772 9865 11761 11800 11778 11779 11805 11698 11784 11875 11710 11804,11806,12005
5752,A1ZGHI4M2L4QGS,7,5522 7580 7651 8568 8801 9967 10272,10718,11160
5753,A1ZGX217A00U69,3,10073 2162 11691,6578,11434
5754,A1ZGXZW37JEZWH,14,4024 4652 6296 8558 8729 9902 7810 10389 3700 9081 10527 10373 10904 11759,11930,12081
5755,A1ZH3LUQVO0XIB,4,8651 8823 9119 10064,10162,10656
5756,A1ZH4U4FITOLKF,3,7989 7969 10769,8506,10881
5757,A1ZH5ULI4SBO48,11,199 2618 4438 9250 10564 10690 11395 10806 11776 11734 11882,11804,11620
5758,A1ZH822HF9CVV,4,598 1713 4071 4435,8414,9790
5759,A1ZH9LWMX5UCFJ,7,725 726 161 6434 3701 8807 3703,10277,11768
5760,A1ZHFY0GR9GIPD,3,8823 6902 7960,7961,9368
5761,A1ZHJZCNL7O908,10,17 4317 2506 1764 7765 640 9025 1846 8334 8823,8957,8044
5762,A1ZHQ6X4P0AVMU,4,408 6426 9596 10581,10584,10104
5763,A1ZI1WOY0WQIFM,3,3923 847 6220,6840,7074
5764,A1ZIL99LRIU4C0,5,3616 4257 2769 7458 10532,37,906
5765,A1ZINRPR7WGG7X,3,7674 8969 9582,9587,9459
5766,A1ZIVMC1K6LAK0,3,10313 1920 6995,839,1161
5767,A1ZJB4TGU85WBC,9,1453 2243 7047 535 4230 2490 7116 1520 1521,2269,3693
5768,A1ZJBLAZ1X0SPK,4,6096 884 8124 4916,8630,2769
5769,A1ZJT4LBTEHNHR,4,9864 6525 11513 2295,2465,3151
5770,A1ZJU0PZZPS2UE,3,11023 3221 4021,10406,1641
5771,A1ZJW4FEQBITDB,3,8711 4941 6243,9070,10396
5772,A1ZJWONETIB2FB,3,7817 5289 8641,7873,1742
5773,A1ZJYRGSPFB2WM,7,1957 7339 1215 165 4293 6983 7958,8258,11827
5774,A1ZK5LC434CIYJ,5,1923 149 622 7732 1466,1755,5704
5775,A1ZK87ONRJTIL0,6,1646 3544 1136 10139 10855 3464,4116,9766
5776,A1ZKGGU7JD991,3,1244 9989 9999,10162,10247
5777,A1ZKGSDVP057L9,20,9265 8729 9884 10317 10319 10384 5090 5196 1307 1340 5930 2688 11772 9702 11763 11881 11902 11944 10378 11619,11983,11984
5778,A1ZKJNRH8LV10E,4,4334 5522 7816 8182,8242,10673
5779,A1ZL7S90GFB4B9,4,8123 8135 10099 10131,10631,10661
5780,A1ZM6DBZGJD1R2,4,3640 8280 4992 7194,8632,10749
5781,A1ZM7EDUG22QXI,4,1982 1077 1017 802,2837,11578
5782,A1ZM846Y7AUYD,7,1242 1152 1712 1228 3555 3637 3559,5474,9960
5783,A1ZMMF77FMO2PY,3,1228 2145 5852,338,1332
5784,A1ZMR1Z57FZW5H,4,2986 4208 5521 1312,4627,8516
5785,A1ZMUNE2N8G9EJ,3,9440 1754 4559,424,6840
5786,A1ZMZ7HSXQWA9O,4,10833 3891 5167 6026,6110,8680
5787,A1ZN4GI6QCR44G,4,8967 8968 9780 10556,10631,9826
5788,A1ZNA7WEFMU5X7,3,11404 391 10213,11085,10256
5789,A1ZNCMFIECPTVT,15,5767 6432 1622 7910 5252 9603 8977 11514 10441 11564 11618 11830 11565 11566 11621,11623,11726
5790,A1ZNKYKZPKBFXI,3,6527 7051 3446,9626,4184
5791,A1ZNW0VOH2HOI,3,5411 8661 8662,6694,11152
5792,A1ZO7HDRWKAKEG,5,3776 4511 5358 6263 8109,135,11651
5793,A1ZO9D554VQO9F,5,8782 6547 9960 9883 6101,10375,11926
5794,A1ZOHKL57KIHHT,7,2117 6255 1253 7127 8570 8571 8574,10313,7426
5795,A1ZONPVLYPO1MT,8,5288 7976 9099 11221 11359 11389 50 5804,9024,11895
5796,A1ZPD53DH9LFVF,4,989 203 241 288,5178,6078
5797,A1ZPLQR0CIOVQ7,7,839 971 2270 3600 4988 11034 9002,4683,5468
5798,A1ZPN0P6GA7XE9,10,6916 5994 6333 2168 2439 2893 7947 9195 3769 6401,10318,9126
5799,A1ZPQSWQQQQOD9,19,4036 7129 8517 8598 8634 8635 8706 8743 4857 5243 5453 7015 8599 8699 9646 8600 1879 5636 6287,8107,8705
5800,A1ZPRJWAVMCBVC,3,69 8300 222,19,4306
5801,A1ZPY91VE3IDN1,20,2067 6296 1284 8555 8559 8561 10560 10563 3701 10772 10773 3703 10774 4344 10163 10372 8228 11698 11796 11879,1164,11621
5802,A1ZPZD9GHKA6U,5,328 5191 6434 7531 10130,10246,10468
5803,A1ZQ9251Z9SXSY,9,11657 11227 12056 12057 12064 12065 12058 12037 11685,12078,12077
5804,A1ZQE4QK48UXRG,4,7235 9972 4240 5048,8200,3323
5805,A1ZQHUG24N102Y,5,356 2076 6191 6952 7363,7417,10633
5806,A1ZQJAIRZUILLE,8,2438 6018 1529 7531 8823 8791 8968 8132,10131,8179
5807,A1ZQLDSYS2L338,5,795 797 1691 1952 780,5465,6020
5808,A1ZRD3WNHP8O3T,20,6301 2312 3633 7305 4081 5393 5487 8886 4344 6726 7912 5343 6725 10382 10798 6413 9231 3101 4351 132,38,11148
5809,A1ZRG9TZGLMZWI,5,1849 3851 4262 8461 8462,9008,9093
5810,A1ZRLMCXTTIY93,3,767 1030 1323,2148,5521
5811,A1ZRYUIPT24IH5,5,1672 1520 5521 5925 6213,6733,2269
5812,A1ZS7ZZP2S7HJ4,3,5155 7531 9368,10099,10217
5813,A1ZSF5CJ0A4CIO,5,806 3692 2648 3695 179,7289,3000
5814,A1ZSTULWRZW10M,3,438 7949 10283,4257,7383
5815,A1ZTRCYKAI19O6,3,1649 6259 578,3153,347
5816,A1ZU55TM45Y2R8,20,10693 10696 10697 10699 916 10669 10700 10705 10706 3713 10570 10807 10537 10689 5292 10569 10571 10572 10814 10896,10688,10372
5817,A1ZU7OB46I1BF7,9,9311 9312 3196 10881 10792 8823 6434 6840 9320,11435,10139
5818,A1ZUDQY12FP6QI,5,3611 6195 5749 5917 928,3539,5015
5819,A1ZUFZLGZ3934Y,3,1307 1330 704,6432,7891
5820,A1ZUQ5ONG7CVSV,3,1208 6726 7520,8509,9189
5821,A1ZUQUUTGX31FO,4,9559 132 158 8182,9783,4522
5822,A1ZV4172Q4YF0R,3,5489 5522 6025,8568,6009
5823,A1ZV5F3ZH0LRQ9,3,10099 11210 3210,4111,11509
5824,A1ZV5YHOEBLTIL,3,10367 4747 845,7675,8053
5825,A1ZVFCPHCWFV71,4,8840 5782 10570 3705,11882,11849
5826,A1ZVMTIRYZQDL4,20,4150 4650 6296 7078 1622 8726 9884 9459 10563 10710 3714 3701 10560 10564 9977 11769 11799 4015 11899 11758,10378,11984
5827,A1ZVTB3RJM4085,4,234 6217 6374 6397,11405,11406
5828,A1ZWJHR7YWF6QF,6,2769 7952 10864 57 189 1244,6944,8298
5829,A1ZWRAQGMVHBQH,3,1048 1105 8106,3053,3886
5830,A1ZXEVTNNDKJ61,12,471 1574 2906 8878 8573 8571 6618 240 8521 10070 8946 1226,2769,11119
5831,A1ZXO8OI2GCC4L,5,5266 7836 11361 11501 11503,4998,11502
5832,A1ZXTHTLJSMEC0,4,443 5769 3701 2934,7569,2730
5833,A1ZZ9PYIZHKHCZ,5,172 3691 6520 10728 10727,4086,4218
5834,A1ZZBIB8CK3ROY,3,4048 8275 8276,9254,9257
5835,A1ZZBR6TMBQJVG,5,8752 11261 12016 12017 9816,12018,12020
5836,A1ZZCY1WRVPV73,5,3337 4752 71 7811 8040,1478,9083
5837,A1ZZEEBIQLXM34,9,915 926 1051 1421 3733 7229 7243 2557 3841,9929,10887
5838,A1ZZIO1U36V945,3,4045 6720 4017,5487,5491
5839,A1ZZMJQBFAWR2R,3,11262 11250 7976,10370,10674
5840,A1ZZR25X0CNOJX,18,382 3877 1071 4051 3663 4040 2247 6002 2901 7791 1942 10694 11159 10957 9949 11215 11514 11699,10377,12032
5841,A1ZZRHJH13PHHE,4,5541 2390 5640 8635,3543,5022
5842,A1ZZZT0KJR46UV,20,10505 10692 10694 10696 10699 10702 916 10566 10569 10572 10807 8675 10559 10560 10199 10564 10843 6640 11778 11779,11340,11882
5843,A1ZZZVP7B4GVYV,3,6077 687 1161,2806,7981
5844,A2001U1WVA2ZZF,3,2036 2652 8132,9404,6241
5845,A200H4IATYOQ73,5,9666 2788 5130 5644 10133,10443,10768
5846,A200KEYARHXN36,10,9740 475 518 2142 8968 10367 3383 4386 6336 8367,8738,6173
5847,A200VIZ908IAC2,7,1329 6268 6749 2851 10427 3386 3647,11247,5796
5848,A200Z8R9KMMYYB,9,748 1820 6449 6616 7608 7613 8871 9291 3859,6324,6708
5849,A200ZSG3W7V26Q,7,3746 6466 6487 8915 9629 10963 8913,1999,4019
5850,A20173T9HDB759,14,6731 6882 194 4746 2480 4086 6078 10620 4742 4842 5248 6293 6840 7120,8248,4950
5851,A201AKFM4YUS8S,5,11268 1663 2927 3106 3306,8051,9912
5852,A201BF3M6J6EJI,6,4903 10181 1052 1837 5336 5602,1754,10406
5853,A202M38DE6IWF6,3,4464 5174 5180,5527,6958
5854,A202VJE77OSKG9,3,10601 3487 8325,8705,8962
5855,A2032LF6FWWK8E,4,3347 4147 3150 4151,4678,7667
5856,A203AEQBZ9N96E,4,1767 2243 4472 138,6715,7113
5857,A203EZENI5QOA1,3,10617 11320 11410,11430,11848
5858,A203GFDF90DSWD,5,189 190 191 208 687,1161,1244
5859,A203GP3E7MA206,10,4799 11738 11742 5116 9054 4769 1413 5305 9052 4032,4105,11700
5860,A203XXX3CYJJB5,15,207 2635 5062 6938 5981 920 2214 2647 2555 2605 3059 8662 3623 11413 552,5094,8482
5861,A2040XGHGT1FH4,3,1333 1763 5288,4464,6059
5862,A204271Z2ZM93S,3,5539 6433 8729,4566,10751
5863,A2045IPU9L83OC,3,125 2303 3855,3856,9558
5864,A2045ZUB7SC8BV,3,8029 10749 10135,155,8123
5865,A2046U7VYT9GQP,13,7345 3132 6681 10421 6471 6771 7609 8736 10415 10416 10432 8507 9831,10741,11214
5866,A204857VL764X7,3,5892 1951 5728,8043,10290
5867,A204906HLJ443E,6,2325 5487 7086 9379 8248 5521,9121,8242
5868,A204A8OK8L128A,5,3985 6023 5587 7119 5324,8815,8118
5869,A204KLQGVFBV2Q,3,5773 8509 9407,1612,8412
5870,A2056XPUC3D5JR,7,126 2054 2647 4361 8835 10158 10185,10290,10690
5871,A205I2954VFOPL,5,11666 11289 12027 7579 12037,11911,12094
5872,A205IFGKWY535D,5,8736 10418 1934 3207 3434,9206,11469
5873,A205TC3P6DLYT0,12,7615 9070 9368 9614 10147 6471 6561 6770 6771 9856 6811 3908,5097,10517
5874,A205UCRD78Y9BC,4,864 1601 2722 3114,1754,1009
5875,A205ZO9KZY2ZD2,6,1203 8642 10339 2862 7942 8443,10621,5925
5876,A2063RFBMQDV47,3,10608 413 8089,10034,10002
5877,A2065HBMYDXJ1S,20,3209 8149 10147 3907 7758 10055 10511 4028 4904 5834 8123 9803 10122 10838 399 11051 9846 11765 11764 11778,11779,11159
5878,A2068BC3ZXAVJQ,20,10693 10697 10701 10505 10700 10570 3701 3703 3713 3714 10537 10569 10571 10698 10710 10807 5292 10814 10788 10372,10373,11778
5879,A2068UB4NW0B0X,4,6402 8193 6433 7916,7917,7205
5880,A206I34LH1OOE5,5,487 4353 6046 4972 5824,7121,7792
5881,A206XTVYDKQB8P,3,7776 4816 5558,7129,8620
5882,A207275AVUSNE3,3,2308 1540 3099,415,2032
5883,A208U42GARHSOR,3,5346 6113 8729,3713,10441
5884,A209D61DH0HZMA,6,6115 4482 7957 8657 9251 9349,8235,10529
5885,A209G57KXCBF4C,3,4482 11050 11705,12015,11984
5886,A209OVPWRBXVQ6,7,134 2787 4303 4384 9288 6301 272,991,8317
5887,A209UWCVQZET4T,3,10749 11177 5181,7169,6499
5888,A209XHC20QAYM,9,1120 148 9590 8560 9549 10689 10772 11802 11881,11878,11883
5889,A209ZU7WRGW5KN,3,4719 3674 177,1491,2373
5890,A20A9P8EJ5BREG,9,5293 5894 6432 5759 5760 10600 8807 10004 10752,11183,11930
5891,A20AAMCL471Z77,3,4246 5476 5546,6119,6305
5892,A20AE5F7BVEJPE,4,8149 8416 8935 8967,9109,9766
5893,A20AG9QJIP3C69,3,8582 8793 5393,8655,7686
5894,A20AUNP1POQQ1T,5,4489 7178 3975 7892 10318,4799,1067
5895,A20AYX710D6E9C,3,330 1389 4038,4165,7153
5896,A20B3ISFREBC26,4,180 2280 6848 166,3865,10480
5897,A20B85W2RYRTQO,4,1087 2696 6058 6874,8815,10511
5898,A20CF8IJE9MPEQ,12,2481 5621 9368 10805 11723 10410 7105 7283 7730 9894 10295 10881,6031,5421
5899,A20DVIL93KZSMM,3,5973 4915 3947,4656,10600
5900,A20E6AKF308G64,4,11292 9766 11316 8776,9813,10265
5901,A20EEWWSFMZ1PN,3,987 3768 8557,3702,8558
5902,A20EQON3QEECX8,4,5248 7157 8200 1008,1419,7216
5903,A20ETYDYHBS65I,15,7131 7492 19 180 1022 4036 4698 4857 5629 8049 1674 2512 5243 10205 9196,148,8634
5904,A20F0HBWII49A1,6,1802 2812 3212 3275 3940 4208,6613,8019
5905,A20F84KUBWM88B,20,9594 8643 9518 9607 10401 10317 5779 7557 10692 10572 10537 10896 9101 8291 10897 10229 11229 8711 11219 11760,9702,11758
5906,A20FDDGS2QLH6O,10,9529 7758 8642 7116 2557 6989 3312 2971 1189 769,454,7353
5907,A20FXDD23YPENM,3,843 1071 3576,10398,1422
5908,A20FYQFMKTFXR3,3,7129 8149 8632,8745,9368
5909,A20G13ME9ZEAEH,5,4561 4750 1935 5425 2716,9542,7294
5910,A20G85ZDLWFJ87,3,5916 6194 6195,7769,7771
5911,A20GDQHUTTJ99A,20,8395 1930 2386 3891 6970 7299 7702 7740 7741 10824 11364 8049 10945 11280 11287 1679 1117 8213 11738 11701,11833,11594
5912,A20GIKYR0OT9KY,3,226 3221 2647,2920,2419
5913,A20GIOO3SACUWW,7,297 4778 5808 2240 9947 356 769,10059,11490
5914,A20GIRMF1GKV7T,3,4402 8081 5411,5799,9269
5915,A20GK6PHI7B3TI,5,6853 5518 5054 1899 6533,5798,11076
5916,A20GX2R8P95U78,13,5100 1544 5675 8535 1244 9287 9400 10386 1161 2701 8559 9558 9883,10116,11449
5917,A20GXHWQTP25F3,6,3495 261 9368 7531 8968 8850,9365,9831
5918,A20H1A2Q7LO87Z,3,844 1212 1674,7010,10087
5919,A20H1M28WLI9J2,6,3877 6726 7839 7957 8729 10199,10810,11900
5920,A20H2Q6KA5D4B3,3,3314 5097 9034,11022,10578
5921,A20HKT7NCHNR65,20,9480 1357 2190 8191 8192 9680 5821 6838 1108 1978 4006 6821 70 7632 2419 884 8158 939 1186 9946,9759,1351
5922,A20HPGGL65HG1U,4,3169 6471 6483 6485,6488,6771
5923,A20HT40PQ53X3V,5,6726 389 2929 10087 1193,6434,10946
5924,A20HWQMFMFNMA9,5,7531 8823 9621 9989 10609,10925,10926
5925,A20HYATEE7PV5Z,3,5964 8732 2920,4686,4687
5926,A20I9N5D71O8UT,7,4039 5539 8554 9265 10812 10373 11498,11786,11881
5927,A20IBS8B28T5VV,3,5803 6532 11461,2893,3072
5928,A20IG24DLFALIA,7,1682 2246 4075 2705 84 6027 9932,2698,4917
5929,A20IN60EYD64O7,3,1727 1259 6905,7711,920
5930,A20J4FB33G3X4X,11,680 3248 1261 4058 6301 6848 1622 8970 10168 10528 10689,11052,11300
5931,A20J7OGEZ8UXUJ,3,3781 3782 457,4868,3645
5932,A20JITV6KCN743,4,927 9947 1508 4491,8954,11387
5933,A20JL3TX4XGSBV,4,3431 8752 6652 1499,7454,3540
5934,A20KE5QAXMOAT2,3,6060 8242 8815,9912,10469
5935,A20KJABXJLXG9G,7,3465 4400 44 2718 2471 2769 6310,112,189
5936,A20KRCLKEI4K09,4,267 4171 7531 8506,8823,10745
5937,A20KZMD7XWHT6P,4,6483 9629 9989 10133,10327,10599
5938,A20L63B48RPSOH,9,2131 6113 9349 2618 4438 10568 10569 10695 7027,11201,11806
5939,A20LFXJ73OG00I,4,93 3386 4543 4397,7459,6087
5940,A20LPNP4OZ04RS,6,7589 360 6651 5359 4538 6337,1701,12024
5941,A20LUSJX0X3972,3,2882 4135 7306,9337,10104
5942,A20M1PFG9P1QAF,8,9863 10467 3446 8439 9839 9986 10147 10225,10379,11433
5943,A20MBCP1B96YBW,4,5527 6432 7424 10674,7963,8362
5944,A20MEQGP5HGMX5,3,6726 7957 8554,9455,10710
5945,A20MJM0WHKUQ76,9,4080 6049 6805 9479 10031 10286 9777 6838 9744,9743,10874
5946,A20MMOYFA8BTNR,16,4594 7016 7171 7910 7074 9396 9467 9582 4964 10167 10752 10299 10527 10570 10788 11052,11899,11763
5947,A20MXFN9LE8VP,3,5950 2609 7282,5484,352
5948,A20N1LT8J1MVRH,9,610 7074 8886 8686 9884 9882 10300 8559 5048,10383,10373
5949,A20N2G3UIZ7DFF,4,8043 2106 1987 11505,9005,11709
5950,A20NDRGSZZRQF,12,2454 2734 10012 9709 3274 4515 4171 10247 6531 4495 5487 10945,10087,8499
5951,A20NH4CWZ8HKCB,5,10504 9514 7848 7852 10019,3591,10370
5952,A20NN59GU1MGYK,6,1879 4857 5943 8598 8599 8705,8742,9186
5953,A20NWUJBL2HJIU,3,6815 1107 9257,9258,10692
5954,A20O485VWFS63S,5,4335 5054 4114 5052 9529,8806,297
5955,A20OBCQWBKCGZT,6,6869 9004 9591 10004 8806 1491,11698,11857
5956,A20OCVFQ89FYA0,9,8123 8149 10801 8823 970 6236 7531 7949 9880,10162,9831
5957,A20OENBNFWONXO,3,991 1175 3545,6573,906
5958,A20OQMLRFNZADL,5,852 63 853 1853 8094,2167,5149
5959,A20ORTSQTEQX0Y,4,3689 905 180 9361,41,2532
5960,A20OW6TEDPQ45Z,4,11812 11927 10441 10799,11424,11888
5961,A20OWF4SMMXLQ4,8,5175 6401 848 8498 8589 5248 1635 4732,1550,5414
5962,A20OXNBPMLRUHC,4,5690 5925 6150 1348,2214,10272
5963,A20P0ODMO0CLPG,3,10439 7959 10147,9580,11638
5964,A20Q0RUWX0BGMH,4,2859 6486 6488 6807,7405,8648
5965,A20QICFAM5NWNY,5,2723 3588 2647 5244 5574,4229,8156
5966,A20QSZKC0BJ2KU,5,10167 6556 6743 7406 8082,232,10285
5967,A20QZJ5YWGKTK6,3,2765 7307 8815,10468,10491
5968,A20R04SRKOR0E9,5,3948 6750 8099 10665 10783,7601,10161
5969,A20R60N4RQT23S,3,1635 443 1364,1696,3913
5970,A20RM3LL5IW5JO,10,6431 1884 3767 7595 9329 10427 11159 7000 1557 5688,7324,2535
5971,A20RN33L59RTWF,13,3906 8512 5492 5560 9402 6049 9368 3068 3231 9639 10520 10522 10142,10592,4333
5972,A20RY7JOEI0K2C,4,1972 2412 3884 4580,5438,6222
5973,A20S3T50ZJH7L8,3,8248 8760 8777,9955,11297
5974,A20S7D07UQ6Y7J,3,5447 8216 2313,7410,2050
5975,A20SNZJ0WM1MIJ,4,2924 4347 8677 10427,9824,2647
5976,A20SSIPVWC2IDU,3,2754 377 4598,380,873
5977,A20STHSOFO3JWP,4,5087 6425 110 6623,6839,10718
5978,A20U6VK8RTVZCZ,3,43 3859 4876,6374,6397
5979,A20U7ZCHMBC9ED,3,3067 2260 3362,4000,6308
5980,A20UF175HXKRQJ,8,2083 2082 3770 6430 8304 9282 3447 4642,4901,7328
5981,A20UWJZNJPRKSP,5,544 5022 6604 6610 8599,3168,3172
5982,A20V1GGVO9I49F,3,4921 9694 9947,3207,10861
5983,A20VAHDMLHVWG1,17,5850 6058 2008 250 5413 1312 5191 7305 5475 7310 6078 4335 5822 6884 3298 7799 10272,11861,9967
5984,A20VCWHGDIAOJI,4,5176 5401 5311 3378,7603,8294
5985,A20VJZAFCQVEBT,6,266 743 6434 1226 5521 6078,8801,6230
5986,A20VPLFO9SFJNV,4,5082 2592 4041 4677,7653,2806
5987,A20VQ9HLIW3HUO,3,4018 693 1914,6719,7515
5988,A20VSTDILG9K7H,11,11633 11645 717 11870 5714 7117 9365 1677 8704 11465 11529,7116,7123
5989,A20VT7BEWTQYSR,3,1086 2020 3434,3449,7121
5990,A20VX3XQW3XCUP,5,239 3312 342 2605 3441,5094,6221
5991,A20VYAPRKY200L,5,6623 10357 4081 4234 3282,4305,5143
5992,A20W32CMN1A4C3,3,6464 6486 9624,4208,6477
5993,A20WE91H9BE7K7,3,10608 10002 7451,9766,11797
5994,A20WE96NDR6LRN,3,2098 620 3365,6013,7818
5995,A20X1M7AZVVA85,9,2636 3200 4184 5139 5145 6726 6857 6861 7398,7400,8255
5996,A20XD3L42TN7KG,12,2806 5538 343 587 1855 7074 8516 6078 158 687 2318 50,11075,11245
5997,A20XGPIJW6UE4S,4,4505 2047 539 768,963,6892
5998,A20XM6F911RIDE,7,2722 2906 4324 4962 5104 6430 9568,3016,11354
5999,A20XZIRZZDN6LY,4,770 1854 7701 3480,3067,11425
6000,A20Z93LY85SH2R,6,4165 5504 5505 6337 1498 6875,7312,10333
6001,A20ZDOWS0B6N93,5,366 2434 2452 5290 7305,6811,7890
6002,A20ZY997PIJ7Q5,12,5393 4022 6263 2350 1811 2331 1761 1812 6902 7429 7032 7837,8830,9672
6003,A210J3YIBJI0DQ,11,4594 240 1005 3145 163 3434 5853 726 2647 1853 1908,926,3616
6004,A210O6L9KCLNB6,4,1247 2500 2647 6578,9625,10609
6005,A210P8CFMVIULE,5,88 2270 6302 8630 2093,6997,8270
6006,A210SPRGOOG2D0,13,916 10571 10569 10758 10752 10537 4484 10983 10710 11159 11780 11897 11930,11896,12082
6007,A210T7IROLD181,4,4857 5835 62 148,447,2921
6008,A210W7UOC7042D,3,2106 4447 5120,2937,6743
6009,A211ALMA3M6C54,9,10205 7632 4757 7848 9120 10233 10360 7121 8815,1651,1652
6010,A211LQRD0CB1T8,4,267 1867 5703 6845,1677,8552
6011,A211TLT6IJQDKX,4,1113 7012 7556 8870,2045,1462
6012,A211X1B3L49IG5,9,543 8066 403 2627 4498 9207 1824 3498 3500,5084,2238
6013,A2120VDBOIOVWH,9,468 4903 5097 5569 7054 7776 8379 8434 8647,8823,10110
6014,A212EWXQCYRYOW,10,1098 810 1040 1401 2419 5217 7453 3565 8013 805,1105,4020
6015,A212HIFBJC2W9,5,267 2512 2986 4397 5620,8182,330
6016,A2137H75OSD20T,3,43 125 129,10322,10811
6017,A213B4636S30CL,4,7223 7531 8242 8352,8825,8938
6018,A213K2FZQ79RRA,6,330 492 4464 5326 5587 6983,7645,3545
6019,A2142HFF1SYV3R,3,5411 5413 5414,5896,8579
6020,A2144P2VKD9XX2,3,10135 11140 10247,10491,10361
6021,A214DG8Y09M3W9,5,255 7846 11346 11347 1795,1306,7439
6022,A214DWZLDHAETM,3,5719 6726 5569,319,4855
6023,A214HPBM6JAVYD,8,112 1173 1416 4210 6321 7331 7848 7976,7981,9906
6024,A215A4P18XROM5,3,8036 2700 3465,6836,11375
6025,A215FS78AGGFKL,7,1185 2608 2986 3325 6573 7763 10406,11133,11381
6026,A215WH6RUDUCMP,20,10703 10812 10896 10895 10163 10688 10690 11159 5092 6388 6640 10894 10897 10898 11774 11698 11784 11714 11235 11778,11706,11984
6027,A215XT7V6PJGV5,3,916 3852 3853,3070,448
6028,A215ZZFPVG5CX5,4,9410 9411 6883 7014,5177,5801
6029,A216D0ARAWXADA,6,2440 2779 3106 267 9172 5550,8084,10961
6030,A216IDOSTSO8OO,11,2489 2979 5850 6177 6434 9117 7428 1507 4311 9517 8313,4094,4255
6031,A216NSW58Q3SCJ,14,4724 5539 7667 7446 8726 9903 9459 726 10752 10542 11215 11219 11731 11801,11201,11535
6032,A216SKRFFQU4ZM,8,6417 1061 11648 5007 9415 9928 8881 10290,6850,10093
6033,A216T6LG9IKBDA,9,3448 323 562 601 2647 3548 3571 8133 8957,351,4380
6034,A216V41DLQV9DC,4,5665 6808 3438 8910,10066,4665
6035,A217CC8F7N5717,8,9583 10559 8675 3701 10668 10752 11900 11849,11829,11625
6036,A217CZW2JWRUIH,8,8425 2977 8085 1244 2948 5293 1901 4770,5001,2709
6037,A217EPPTRKOTI,4,2202 2512 4397 6612,215,7046
6038,A217GQ496NNO1C,6,2318 4014 7002 11064 11221 11662,6940,7627
6039,A217PCW72U1ULQ,9,3251 9825 4022 638 153 2767 2947 8142 9554,4540,5420
6040,A217RLYM9TH46T,4,5793 6411 7622 3111,6556,11008
6041,A217XUYYA3499M,4,3687 2217 3554 11040,9369,11147
6042,A2183WOOFUBXCV,5,8334 10400 1316 997 6453,2092,1634
6043,A218EGMCY396CG,5,357 1247 2590 5075 2027,842,164
6044,A218QGFSV9QQJR,3,3692 10291 9214,10838,11221
6045,A218TLBQB3IYMD,3,4017 11071 4386,3168,3172
6046,A2192OG6B8ZM18,5,8279 8418 5181 9317 2148,4112,11959
6047,A21936E2ZRY72J,12,2295 6222 7163 7050 3227 796 2325 2398 373 1268 1420 7434,148,8103
6048,A219528T3MZ3SZ,8,1879 5645 5920 7129 8598 8599 8635 8704,8706,8743
6049,A219J1R4Z4BF7R,5,4434 5229 5055 9331 2835,8439,9679
6050,A219N9MB3EDWKE,4,6840 3212 3275 10518,3940,8823
6051,A219O5ZKPH6LFN,4,1520 4511 5885 11318,3357,8165
