item_id,asin,pc1,pc2,salesrank_category,salesrank,item_text_short
1729,B000MUZA1W,0.16759,-0.04524,Beauty,223925.0,Amber Buxom Big &amp; Healthy Lip Polish from Bare Escentuals A Buxom babe is al
1730,B000MVC1CW,-0.43004,0.14552,Beauty,73158.0,"CoverGirl Advanced Radiance Age-Defying Makeup, Ivory 105, 1.0-Ounce COVERGIRL M"
1731,B000MVVK7E,0.19838,0.17246,Beauty,17057.0,"Shikai, Borage Therapy, Eye Cream, 0.5-Ounces ShiKai ShiKai is a trusted brand o"
1732,B000MVYJ0O,0.33374,0.07269,Health & Personal Care,642.0,"One With Nature Dead Sea Mud Dead Sea Minerals Soap, 7 Ounce Bar One With Nature"
1733,B000MWHHBG,0.06756,0.23045,Beauty,16293.0,"Abba Pure Color Protect Conditioner, 33.8 Ounce ABBA Abba pure color protect con"
1734,B000MXHG66,0.13132,0.16433,Beauty,48905.0,"Reviva Labs Brown Spot Night Cream, with Kojic Acid, 1-Ounce (28 g) Reviva Bette"
1735,B000MXHG7A,0.15933,0.21554,Beauty,10499.0,"Reviva Labs Elastin &amp; DMAE Night Cream, 1.5 Ounce Reviva For dry skin. Even "
1736,B000MZX6QI,-0.00916,-0.14251,Beauty,10962.0,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/Towel- Aquamarine Green SALUX J
1737,B000N043DW,0.31313,-0.12499,Beauty,31043.0,MicrodermMD - Home Microdermabrasion Machine w/ AUTO Mode - Medical Grade - Diam
1738,B000N2DBZ6,0.04478,0.07537,Beauty,28179.0,"Neutrogena Eye Makeup Remover Pads, Extra Gentle, Large Plush Pads, 30 Count Neu"
1739,B000N2FAD2,-0.13761,-0.12664,Beauty,5989.0,Denman Large Paddle Cushion Brush Ball-Tip Nylon Pins Denman Ball-tipped nylon p
1740,B000N2IGWY,-0.02854,0.17664,Beauty,5026.0,AG Hair Re Coil Curl Activator (6 oz) AG Hair Cosmetics Activate and moisturize 
1741,B000N2LV3K,0.00202,0.22518,Beauty,34791.0,"AG Hair Fast Food Leave On Conditioner,  33.8 Fluid Ounce AG Hair Cosmetics Fast"
1742,B000N2N65Q,-0.42305,0.15972,Beauty,9634.0,Schwarzkopf OSIS Magic Anti-Frizz Gloss Serum 1.7 oz Schwarzkopf Buy Schwarzkopf
1743,B000N2O2PE,0.30844,0.08203,Beauty,4857.0,"End-zit Acne Control Drying Lotion (Light/Medium), 0.5 Ounce Conceals, dries, an"
1744,B000N2OC2C,-0.41244,0.32493,Beauty,67829.0,"Joico K-pak Intense Hydrator, 33.8-ounce Joico K-Pak Moisture Intense Hydrator H"
1745,B000N2ZMP8,0.33197,0.16556,Beauty,1507.0,Nia24 Skin Strengthening Complex-1.7 oz NIA24 Skin RecoveryHave you been searchi
1746,B000N2ZYGU,0.30758,0.0503,Beauty,8690.0,Nia24 Prevention 100% Mineral Sunscreen SPF 30-2.5 oz NIA24 Complexion CareA sun
1747,B000N36QHA,0.1064,0.02337,Beauty,119493.0,Maybelline Dream Matte Mousse Foundation - Natural Ivory Maybelline Maybelline D
1748,B000N4HZ8I,0.25293,0.01833,Health & Personal Care,233224.0,Badger Cocoa Butter Lip Balm Stick - Mocha Cocoa Badger Badger's Mocha Cocoa - C
1749,B000N5QVOG,-0.00439,0.1697,Health & Personal Care,109886.0,"Ogx Hydrating Tea Tree Mint Shampoo, 13 oz OGX **Product has been recently updat"
1750,B000N5QWCM,-0.57263,0.08685,Beauty,5365.0,Wella Color Charm Cream 20 Volume 32 oz. Developer Wella Beauty Hair Color Hair 
1751,B000N758A2,-0.11392,0.31998,Beauty,1978.0,"OGX  Anti-Breakage Serum, Nourishing Coconut Milk, 4oz OGX Weightless coconut oi"
1752,B000N773K0,-0.05713,0.27735,Beauty,11802.0,"OGX Split Ends Mender, Nourishing Coconut Milk, 6oz OGX Organic coconut milk and"
1753,B000N7BARW,-0.18377,0.25858,Beauty,126341.0,"Organix Soft and Silky Serum, Vanilla, 4 Ounce Organix Smoothing Tahitian vanill"
1754,B000N8CN4U,0.27277,-0.16987,Beauty,7586.0,"Aquolina Pink Sugar Hair Perfume, 100ml Aquolina Introduced in 2004, pink sugar "
1755,B000N8DMIQ,-0.02695,-0.05919,Beauty,55944.0,"Olivia Garden Ceramic and Ion Thermal Brush, 3/4 Inch Olivia Garden This synthet"
1756,B000N8EWXA,-0.29168,0.06833,Beauty,180355.0,"Revlon Moon Drops Moisture Creme, Hot Coral, 0.15 Ounce Revlon A Revlon classic,"
1757,B000N93AHS,-0.00049,0.03413,Beauty,211653.0,"Fresh Eau de Parfum, Sugar Lemon, 1 oz A brilliant effervescent fragrance for yo"
1758,B000N94XPQ,0.37314,0.12134,Beauty,4221.0,Trilogy Certified Organic Rosehip Oil - 20ml Trilogy An efficacious reparative o
1759,B000N9IQLS,0.39335,0.25064,Beauty,13564.0,"Alpha Hydrox Sheer Silk Moisturizer SPF 15, 1 Ounce Alpha Hydrox This lightweigh"
1760,B000NB1OMO,-0.31649,0.17031,,,"Florastor - 50 count, 250mg Biocodex Beauty Skin Care"
1761,B000NB3VMA,-0.34444,0.32453,Beauty,174370.0,AQUA GLYCOLIC FACE CREAM Size: 2 OZ AQUA GLYCOLIC FACE CREAM Size: 2 OZ Moisturi
1762,B000NBBN1G,0.21267,-0.26429,Beauty,22519.0,Double Vision Vanity and Suction Cup Mirror (Chrome) (6.75&quot; H x 6.75&quot; 
1763,B000NBIRII,-0.26044,-0.35149,Beauty,22052.0,Female Styrofoam Head Styrofoam MODEL HEAD ~ HAT Wig DISPLAY Mannequin Foam This
1764,B000NBMEVY,-0.18393,-0.2056,Beauty,103604.0,"Marianna: Jumbo Section Clips, 3 pcs Marianna Marianna Jumbo Section Clips are g"
1765,B000NBNZXK,0.17744,-0.26825,Beauty,6684.0,"Professional Quality Emery Boards in Assorted Sizes, 36 Count, by Donna Michelle"
1766,B000NC2QN4,0.04112,0.18832,Beauty,83050.0,Cor Silver Soap 120 g Cor Fight acne with the antibacterial power of silver. Cor
1767,B000NCTQV4,0.29986,0.07344,Beauty,3690.0,"Alba Botanica Revitalizing Sea Salt Hawaiian Body Scrub, 14.5 Ounce Tub Alba Bot"
1768,B000NCYZXI,0.37298,-0.0871,Beauty,9699.0,Earth Therapeutics Back Brush Far Reaching - 1 Brush Earth Therapeutics Get a ha
1769,B000NE2WOA,0.05868,0.14393,Pet Supplies,11796.0,John Paul Pet Waterless Foam Shampoo John Paul Pet John Paul Pet Waterless Foam 
1770,B000NE6PCA,-0.09817,0.23888,Beauty,2884.0,"Deva B'Leave In Curl Boost and Volumizer, 16 Ounce DevaCurl A botanically enrich"
1771,B000NE6QP6,-0.42097,0.22214,Beauty,347.0,"DevaCurl No-Poo Cleanser, 945 ml / 32 oz DevaCurl DevaCurl No Poo Beauty Cleanse"
1772,B000NE6YB2,-0.04464,-0.04708,Beauty,22294.0,"jerome russell B Wild Color Spray, Lynx Pink, 3.5 Ounce Jerome Russell Temporary"
1773,B000NFB8S0,0.058,0.29886,Beauty,203004.0,Dove Deep Moisture Nourishing Body Wash Value Pack (Bonus Body Wash 24 Ounce and
1774,B000NFEX46,-0.16056,-0.13979,Health & Personal Care,18601.0,"Headblade Sport Ultimate Head Shave, 1 razor Headblade Triple blade technology. "
1775,B000NFEX5K,-0.28523,0.15445,Beauty,132825.0,"Clairol Nice 'n Easy Intensive Treatment, For Color-Treated or Highlighted Hair,"
1776,B000NG6D7K,-0.14662,-0.21901,Beauty,2422.0,"Opi Nail Lacquer, Mod About You, 0.5 Fluid Ounce OPI This totally modern light p"
1777,B000NG84G8,0.03561,-0.20452,Beauty,4704.0,"OPI Nail Lacquer, Brights Charged Up Cherry, 0.5 Ounce OPI New collection comes "
1778,B000NGH3X8,-0.35211,-0.15287,Beauty,4840.0,"OPI Rapidry Top Nail Coats, 4 Fluid Ounce OPI Mist on RapiDry Nail Polish Dryer "
1779,B000NGI4QI,-0.06676,-0.05217,Beauty,5576.0,"Opi Nail Polish Remover, 4 Fluid Ounce OPI Opi polish remover is a mild acetone "
1780,B000NGJO94,-0.30017,-0.13558,Beauty,51350.0,OPI RapiDry Spray Nail Polish Dryer OPI OPI RapiDry Spray Nail Polish Dryer give
1781,B000NGJOBC,-0.18024,-0.03362,Beauty,106783.0,"OPI Polish Remover None Acetone, 16 Fluid Ounce Moisturizing Aloe Vera formula q"
1782,B000NGLR8A,0.07211,-0.03167,Beauty,7947.0,"OPI Drip Dry Drops Top Nail Coats, 1 Fluid Ounce OPI Instantly dries nails to th"
1783,B000NHYFCE,0.36672,0.17653,Beauty,209008.0,"Olay Definity Deep Penetrating Foaming UV Moisturizer, SPF 15, Fragrance Free, 1"
1784,B000NHZSKC,0.14507,0.20102,Beauty,1826.0,Paul Mitchell Tea Tree Lemon Sage Thickening Shampoo and Conditioner Liter Duo P
1785,B000NI0WHK,0.27215,0.09153,Beauty,222610.0,"Olay Regenerist Derma-Pod Eye System, Anti-Aging Triple Response, 24 Applicators"
1786,B000NIAAMC,0.18946,0.30341,Beauty,24666.0,Olay Regenerist Anti-Aging Lip Treatment 0.06 Ounce Olay Olay Regenerist Anti-Ag
1787,B000NIR610,-0.11592,-0.00201,Beauty,5696.0,"CHI Enviro 54 Hair Spray Natural Hold, 12 Ounce Create multiple textures with ou"
1788,B000NIY7QM,-0.17356,-0.06758,Beauty,2551.0,"Fantasea Fine Mist Spray Bottle, 2.5 Ounce FantaSea Fantasea Fine Mist Spray Bot"
1789,B000NIY9GK,-0.41979,-0.22932,Beauty,7822.0,Fantasea Double-Sided Eyeshadow Applicators Fantasea 25 foam applicators per bag
1790,B000NIZZYK,-0.41832,0.0139,Beauty,11870.0,Fantasea Spatulas (25 Per Pack) (Pack of 3) Fantasea Fantasea Spatulas (25 Per P
1791,B000NJ0030,-0.28869,-0.15366,Beauty,33749.0,"Fantasea 2-Tone Translucent Fan Brush, Pink, 3.5 Ounce FantaSea Fantasea 2-Tone "
1792,B000NJE0PO,-0.36859,-0.10043,Beauty,6164.0,Soft 'N Style Clear Spray Bottle 16 oz. (Pack of 6) Soft &#39;N Style Applicator
1793,B000NJE14E,-0.27924,-0.12883,Beauty,9360.0,"Scalpmaster Ceramic Thermal Hair Straightener, Red Scalpmaster This high quality"
1794,B000NJE3M4,-0.27502,-0.23497,Beauty,1549.0,Satin Edge Comfort Grip Cuticle Nipper 4&quot; Half Jaw Satin Edge Satin Edge Co
1795,B000NJE40K,-0.67883,-0.15201,Beauty,8350.0,Scalpmaster Curling Iron Holder Scalpmaster Curling Irons Hair Care Beauty Irons
1796,B000NJG82W,-0.39526,-0.0493,Beauty,2253.0,"Scalpmaster Shampoo Brush, Purple 2.6 Ounce Scalpmaster Scalp master shampoo bru"
1797,B000NJG8B8,-0.37142,-0.078,Beauty,57157.0,Soft 'N Style Fine Mist Spray Bottle 8 oz. (Pack of 6) Soft &#39;N Style Applica
1798,B000NJHNLW,-0.39318,0.15602,Beauty,953.0,Fantasea Fine Mist Spray Bottle 2.5 oz. (Pack of 12) Fantasea Fantasea Fine Mist
1799,B000NJHONY,-0.62305,-0.22957,Beauty,1545.0,Gold Magic Clear Elastic Braiding Bands Gold Magic Gold Magic Clear Elastic Brai
1800,B000NJJCLQ,-0.44998,-0.23164,Beauty,67041.0,"FantaSea Disposable Lip Brushes, 25 Count FantaSea Disposable lip brushes Makeup"
1801,B000NJJFBI,-0.08683,-0.26848,Beauty,3415.0,Soft 'N Style 60 Piece Rubber Rod Set Soft &#39;N Style Zippered carry case incl
1802,B000NJMRQS,-0.58387,-0.19471,Beauty,38453.0,Debra Lynn Orange Wood Sticks (Pack of 144) Debra Lynn Beauty Tools & Accessorie
1803,B000NJMSXU,-0.13248,-0.11823,Beauty,21640.0,Scalpmaster Economy Wash Cloths 1/2 lb (Pack of 12) Scalpmaster Terry Towels - 1
1804,B000NKCUI2,0.38986,0.02704,Beauty,24648.0,"Mavala Switzerland Double Lash MAVALA Finally, you no longer have to thicken you"
1805,B000NKHICK,-0.39985,0.08874,Beauty,128176.0,Buf-Puf Back Scrub 1 ea BUF BACK SCRUB 916-06 Size: ~ Body Scrubs Beauty Scrubs 
1806,B000NKHNI4,-0.01668,0.07251,Beauty,14327.0,Buf-Puf Facial Sponge (Regular) 1 Unit Buf-Puf Buf-Puf's Facial Sponge is a gent
1807,B000NKL3D0,0.24854,0.2172,Beauty,1157.0,"Curel Ultra Healing Lotion, 20 Ounce Curel Ceramides are naturally found in skin"
1808,B000NL34JU,0.00199,-0.08021,Health & Personal Care,25928.0,ATOMIC PINK SPECIAL EFFECTS/HAIR The most intense long-lasting semi-permanent ha
1809,B000NLHXEC,-0.13769,0.37809,Beauty,606.0,"Albolene Moisturizing Cleanser, 12oz Albolene Enhances warm-up time, weight loss"
1810,B000NLJFNY,0.17376,-0.0888,Beauty,9750.0,F.A.S.T. Nisim FAST Shampoo &amp; Conditioner 12 oz. each For FAST Hair Growth! 
1811,B000NMHIF0,-0.00411,-0.11469,Beauty,5477.0,Solano Universal Finger Softstyler for Hair Dryers Solano Solano Universal Finge
1812,B000NN3H86,-0.29787,0.19558,Beauty,4405.0,Aqua Glycolic toner for Oily Skin - 6 Oz Aqua Glycolic AQUA GLYCOLIC TONER Size:
1813,B000NN5HFW,-0.38352,0.42659,Beauty,9770.0,"Aqua Glycolic Shampoo and Body Cleanser, 8-Ounce Aqua Glycolic Advanced cleansin"
1814,B000NN5HK2,0.09646,0.25831,Beauty,17310.0,"Clean &amp; Clear Morning Burst Scrub with Bursting Beads, 5Ounce Tube Clean &am"
1815,B000NN7FSO,0.38561,0.26822,Beauty,24371.0,"Ambi Skincare Even &amp; Clear Exfoliating Wash, 5 Ounce AMBI This unique cleans"
1816,B000NNCA16,0.16428,0.06375,Beauty,25207.0,"Avlon Keracare Essential Oils, 4oz Avlon Ingredients/Composition : Sunflower See"
1817,B000NNCJLM,0.21904,-0.22468,Beauty,11670.0,Manic Panic 4oz Semi-Permanent Ultra Violet Hair Dye Purple Manic Panic 1. shamp
1818,B000NNDNYY,-0.0574,0.27569,Beauty,187995.0,"Medline MSC094420 Remedy Skin Repair Cream, 32 oz Pump Bottle, Case of 12 Medlin"
1819,B000NNG8Z0,0.0713,0.26208,Beauty,115690.0,"Avlon Keracare Humecto Creme Conditioner for Unisex, 8 Ounce Avlon KeraCare Hume"
1820,B000NNKAFE,-0.37573,-0.11501,Beauty,9312.0,Super Nail Professional Buffing Cream 2oz Super Nail Supernail Buffing Cream Use
1821,B000NNL7FG,-0.01682,0.204,Beauty,2576.0,Clearasil Daily Clear Tinted Adult Treatment Cream: 0.65 OZ Clearasil Looking aw
1822,B000NOFZTY,-0.09532,0.18975,Beauty,2662.0,"Garnier Fructis Style Brilliantine Shine Glossing Spray, 3 Fluid Ounce Garnier T"
1823,B000NOLZDY,-0.27944,-0.21371,Beauty,1439.0,"Duo Water Proof Eyelash Adhesive, Dark Tone - 0.25 Oz Duo Duo Eyelash Adhesive, "
1824,B000NOMDTY,-0.16532,-0.09606,Beauty,8971.0,"Christian Dior Black Out Mascara, # 099 Kohl Black, 0.33 Ounce Christian Dior 0."
1825,B000NP7K1E,0.13279,0.33507,Beauty,5768.0,"L'Oreal Paris Active Daily Moisture Lotion, 4.0 Fluid Ounce L&#39;Oreal Paris Ac"
1826,B000NPAK0W,0.26127,0.00464,Beauty,177964.0,"MD Skincare Alpha Beta Daily Face Peel Packettes, 30 Count The MD Skincare&reg; "
1827,B000NPWQU4,0.20552,0.11653,Beauty,2407.0,"L'Oreal Paris Sublime Glow Daily Body Moisturizer + Natural Skin Tone Enhancer, "
1828,B000NQ0EHU,-0.16134,0.14487,Beauty,18736.0,"Mizani Kerafuse Intense Strengthening Treatment for Unisex, 15 Ounce MIZANI Kera"
1829,B000NRAUPK,-0.22411,0.2707,Beauty,26009.0,"Mizani Hydrafuse Intense Moisturizing Treatment for Unisex, 33.8 Ounce Mizani Hy"
1830,B000NRQ89M,0.178,0.20089,Health & Personal Care,49858.0,Olay Ultra moisture in-Shower body lotion with shea butter 8.4 fl oz Olay Olay U
1831,B000NRV00Y,0.42432,0.19807,Beauty,10903.0,"Weleda Sea Buckthorn Body Oil, 3.4 Ounce Weleda Biodynamic&#xAE; sea buckthorn b"
1832,B000NRVG26,0.40189,0.17652,Beauty,2582.0,"Weleda Birch Cellulite Oil, 3.4 Ounce Weleda Cellulite gets visibly toned down a"
1833,B000NSH2L4,-0.34689,0.42615,Beauty,1553.0,"Cutemol Emollient Cream, 8-Ounce Cutemol Cutemol emollient cream for severe dry "
1834,B000NSIG8M,-0.28324,0.14699,Beauty,81648.0,"Neutrogena Healthy Skin Eye Cream, 0.5 Ounce (Pack of 2) Neutrogena This product"
1835,B000NSIGE6,0.29576,0.21373,Beauty,5584.0,"Neutrogena Clear Pore Cleanser/Mask, 4.2 Ounce Neutrogena Clear Pore Cleanser/Ma"
1836,B000NSQ63E,0.10582,-0.14005,Beauty,2685.0,"Manic Panic Purple Haze Semi Permanent Vegan Hair Dye, 4FL OZ Manic Panic Manic "
1837,B000NSQI4Q,-0.31324,-0.00345,Health & Personal Care,35212.0,Manic Panic Virgin Snow Manic Panic Manic Panic Classic Formula Semi Permanent H
1838,B000NSQM6U,0.19305,-0.07446,Beauty,1881.0,"Just for Men Brush in Color Gel, Mustache &amp; Beard, Medium Brown M-35, 1 kit,"
1839,B000NSTX20,0.37164,0.01415,Beauty,907.0,"Sudden Change Under-eye Firming Serum 0.23 Oz Sudden Change Lines, wrinkles & ci"
1840,B000NT2EE8,-0.07708,0.28904,Beauty,944.0,Phisoderm Anti-Blemish Gel Cleanser for Combination to Oily Skin 6fl oz.(177ml) 
1841,B000NU2OOM,-0.3996,-0.04735,Beauty,23513.0,Wonder Puff Deep Cleansing Puffs #06300 12 Count - Super Value Buy Wonder Produc
1842,B000NUMRXK,0.15433,0.17166,Beauty,109651.0,"Pureology PureVolume Shampoo, 10.1oz &amp; Conditioner, 8.5 oz deal Longer Lasti"
1843,B000NURPK0,-0.06305,0.32373,Beauty,28278.0,"Suave Cocoa Butter Shea Body Lotion Unisex Body, 18 Ounce Suave Suave&#xAE; Coco"
1844,B000NUTUMQ,0.06009,0.35373,Beauty,34915.0,Olay Age Defying Anti-Wrinkle Night Cream 2 Oz Olay This rich formula hydrates t
1845,B000NUW8V6,-0.3574,-0.06371,Beauty,16731.0,Sally Hansen Hard As Nails Regular Nail Enamel - Clear - 0.45 oz Sally Hansen Sa
1846,B000NUW8W0,0.13541,0.0617,Beauty,15662.0,Sally Hansen Maximum Growth Daily Nail Growth Program 2115 Clear Sally Hansen Sa
1847,B000NVFWB8,-0.31836,0.05223,Beauty,59443.0,"Bora Bora By Liz Claiborne for Women, 0.17 Ounce Liz Claiborne This product is a"
1848,B000NVIFFS,-0.46289,0.27659,Beauty,12111.0,"American Crew Tea Tree Shampoo, 8.45-ounce AMERICAN CREW Balancing Shampoo Shamp"
1849,B000NVMM1G,0.0813,0.40208,Beauty,87239.0,"Olay Ultra Moisture Lotion with Shea Butter Lotion Women by Olay, 8.4 Ounce Olay"
1850,B000NW4I7G,-0.02011,0.05508,Beauty,6744.0,"Love - Auric Blends Perfume Oil Auric Blends For your most cherished moments, ex"
1851,B000NW4LDM,0.06852,-0.05852,Beauty,104538.0,"Creative Nail Stickey Base Coat, 2.3 Fluid Ounce Creative Nail A soft, stickey b"
1852,B000NW4LDW,0.07397,-0.13834,Beauty,30955.0,"Creative Nail Super Shiney Top Coat, 2.3 Fluid Ounce Creative Nail A super hard,"
1853,B000NWDSAE,0.23853,0.29198,Beauty,4837.0,"Neutrogena Oil-Free Acne Wash Daily Scrub, 4.2 Ounce Neutrogena Cleans deep into"
1854,B000NWF1Q8,0.26684,0.15423,Health & Personal Care,18220.0,Yardley of London Naturally Moisturizing Bar Soap Oatmeal &amp; Almond 3+1 Free 
1855,B000NWGCZ2,0.25405,0.15258,Beauty,20.0,"Vanicream Moisturizing Skin Cream with Pump Dispenser, 1 Pound Vanicream A non-g"
1856,B000NY66DS,-0.24067,-0.30684,Beauty,26962.0,Medicool Manicure Pedicure Station Medicool The Manicure - Pedicure Station was 
1857,B000NYL3NQ,-0.01646,0.18517,Beauty,576.0,"Paul Mitchell Super Skinny Serum, 5.1 Ounce Paul Mitchell Spend more time living"
1858,B000NYL3UE,0.37967,0.1581,Beauty,2829.0,"Nexxus Vitatress Biotin Shampoo, 33.8 Ounce Nexxus Conditioning cleanser especia"
1859,B000NZAIC2,0.23443,0.03595,Beauty,25001.0,Dudu-Osun African Black Soap (6 pack) Dudu-Osun Soap Dudu-Osun African Black Soa
1860,B000NZN2V6,0.28206,0.27372,Beauty,91434.0,"Alpha Hydrox Nourishing Cleanser with Vitamin A and E, 4.5 Ounce This hydrating "
1861,B000O01CJO,-0.26202,-0.08377,Beauty,25680.0,"Denman Large Natural Bristle Cushion Brush, 8-Row Denman 8 row, natural bristle "
1862,B000O03F4O,0.04821,0.25467,Beauty,1065.0,Paul Mitchell Lavender Mint Moisturizing Shampoo 33.8 oz &amp; Conditioner 33.8 
1863,B000O05AC4,0.24201,-0.20179,Beauty,16796.0,Denman Brushes Thermo Straightening Brush (D79) Denman Denman THERMO STRAIGHTENI
1864,B000O163JM,-0.39805,-0.21989,Beauty,83194.0,OPI Italian Love Affair OPI OPI Italian Love Affair amazing long lasting nail po
1865,B000O16ATK,-0.56664,-0.23761,Beauty,69137.0,OPI NLA16 The Thrill of Brazil OPI OPI Nail Polish The Thrill of Brazil NLA16 Ma
1866,B000O1DHL4,0.12566,-0.22238,Beauty,12350.0,"OPI: Lacquer NLL54 Big Apple Red, 0.5 oz OPI Nothing completes a look more beaut"
1867,B000O1NJZ8,-0.12577,-0.1974,Beauty,6002.0,OPI NLL54 California Raspberry OPI From the classic collection: spreads more qui
1868,B000O2KACM,-0.11718,0.2417,Beauty,3715.0,"Enjoy Shine and Smooth, 3.4 Ounce Enjoy Eliminates frizziness. Makes hair soft a"
1869,B000O2O87U,0.09196,0.21095,Beauty,187902.0,Joico K-Pak Deep-Penetrating Reconstructor (35.2 oz) Joico Joico - K-Pak Deep Pe
1870,B000O2OWFS,0.14901,0.06219,Beauty,15858.0,Colorescience Colorescience Skin Brightening Face Primer SPF 20 (Line Tamer) 1 f
1871,B000O2P3RE,-0.15179,0.29121,Beauty,22575.0,Daggett &amp; Ramsdell Lightening Soap 3.5 oz. Daggett &amp; Ramsdell =- Helps l
1872,B000O2PDKQ,-0.05232,0.29381,Beauty,13082.0,"Joico K-Pak Intense Hydrator Treatment, 8.5 Ounce Joico K-Pak Intense Hydrating "
1873,B000O2PLGC,0.25976,-0.15148,Beauty,30018.0,Mavala&reg; Scientifique Nail Hardener (0.16 oz) MAVALA Mavala Scientifique is a
1874,B000O2TBEK,-0.05178,0.12169,Beauty,1149.0,Sebastian Shaper Plus Hairspray 3 Bottles (10.6 oz each) SEBASTIAN Sebastian Sha
1875,B000O2TBFE,-0.09254,0.06876,Beauty,1974.0,Sebastian Shaper Hairspray 3 Bottles (10.6oz each) Sebastian Sebastian Shaper PL
1876,B000O3BDHW,-0.06928,-0.24143,Beauty,15303.0,"OPI: Lacquer NLW42 Lincoln Park After Dark, 0.5 oz OPI Nothing completes a look "
1877,B000O3GQ1A,-0.4468,-0.16782,Beauty,7557.0,OPI RapiDry Top Coat OPI OPI RapiDry Top Coat is quick drying protection for you
1878,B000O3MHW2,-0.34226,0.14625,Beauty,6109.0,"Enjoy Texture Cream, 8.8-Ounce (Packaging may Vary) Enjoy Give the hair separati"
1879,B000O3OZD6,0.2504,-0.37208,Beauty,16605.0,"SHANY Silver Aluminum Makeup Case, 4 Pounds SHANY Cosmetics As Always Great qual"
1880,B000O3UC0Q,0.25678,0.27892,Beauty,47447.0,"Eucerin Moisturizing Lotion, Daily Replenishing, 13.5-Ounce Bottles (Pack of 3) "
1881,B000O3UCTC,0.03767,0.25945,Beauty,14781.0,"Neutrogena Ultra Sheer Dry Touch Sunscreen SPF 70, 3 Fluid Ounce Neutrogena Neut"
1882,B000O540FW,-0.20724,0.20542,Beauty,8289.0,"Estee Lauder Perfectly Clean Splash Away Foaming Cleanser, 4.2 Ounce Estee Laude"
1883,B000O5MCPW,0.25009,0.19207,Beauty,25787.0,"Nivea Q10 Skin Firming Cellulite Gel Cream, 6.7 Oz (Pack of 2) Nivea Smoothing C"
1884,B000O5RVJO,0.19404,0.26448,Beauty,1221.0,"Buffering Lotion Mario Badescu Specifically designed to treat large, deep, cysti"
1885,B000O5UWTA,-0.21722,0.09662,Beauty,4488.0,Schwarzkopf Bonacure Color Save Silver Shampoo 8.5oz Schwarzkopf BC bonacure col
1886,B000O5WGHG,-0.14868,0.27514,Beauty,2849.0,"Schwarzkopf Moisture Kick Spray Conditioner 6.8 oz. Schwarzkopf Moisture Kick,Le"
1887,B000O6YJV6,0.16785,0.21352,Beauty,13900.0,"Joico Moisture Recovery Treatment Balm for Thick/Coarse Hair, 8.5 Ounce Joico Jo"
1888,B000O7AI3I,-0.26304,0.41474,Beauty,6534.0,"Dermalogica Skin Smoothing Cream, 6 Fluid Ounce Dermalogica A medium weight crea"
1889,B000O7CE1W,-0.04132,0.15505,Beauty,31944.0,"Dermalogica Soothing Eye Make-Up Remover, 8 Fluid Ounce Dermalogica This is an e"
1890,B000O7JK0A,0.29245,0.05944,Beauty,1002.0,"Fairy Tales Repel Conditioning Spray, Rosemary, 8 Fluid Ounce Fairy Tales This g"
1891,B000O7JNC0,0.33441,0.02848,Beauty,6692.0,PhytoSpecific Beauty Phytorelaxer #2 Phytospecific PhytoRelaxer is a multi-purpo
1892,B000O8R4CA,-0.07969,0.11268,Beauty,16212.0,Nioxin Intensive Therapy Hair Booster (1 oz) Nioxin Intensive therapy hair boost
1893,B000O902LY,-0.07753,-0.1409,Beauty,142688.0,Out the Door Fast Drying Top Coat (Pack of 12) INM INM Out The Door Fast Drying 
1894,B000O9FRXW,-0.00083,0.21522,Health & Personal Care,28227.0,Pureology Hydrating Light Conditioner 33.8 oz. Pureology HYDRATE LIGHT CONDITION
1895,B000O9O4YU,0.06446,0.27505,Beauty,20430.0,Freeman Feeling Beautiful Pineapple Enzyme Facial Mask (150 ml) - 6 fl oz Freema
1896,B000OBJG6Y,0.17225,0.04086,Beauty,75883.0,Cabot Labs Musk Oil 1/2 oz. Musk Oil Perfume: It's Ability To Excite And Arouse 
1897,B000OC3L4Q,-0.24142,-0.07348,Beauty,111039.0,"CoverGirl TruBlend Whipped Foundation, 410 classic ivory COVERGIRL Whipped Found"
1898,B000OD31WW,-0.33098,-0.15373,Beauty,1706.0,"Ardell Lashgrip Strip Adhesive, Clear, 0.25 Ounce Ardell For strip lashes. Holds"
1899,B000OD5V8E,0.11274,0.00445,Beauty,3948.0,Kai Perfume Oil - 1/8 Oz Kai Enjoy portable paradise with Kai's incredibly handy
