item_id,item_text,rank,neighbor_item_id,cosine_similarity,neighbor_text
3393,"OPI Nail Envy Matte, 0.5-Fluid Ounce OPI Maximum strength formula with hydrolyzed wheat protein & ca",1,280,0.93058,"OPI Natural Nail Strengthener Treatment, 0.5-Fluid Ounce OPI Builds in layers of protection on natur"
3393,"OPI Nail Envy Matte, 0.5-Fluid Ounce OPI Maximum strength formula with hydrolyzed wheat protein & ca",2,2093,0.92981,OPI Nail Envy Original Natural Nail Strengthener 0.5oz/15ml OPI Maximum strength formula with Hydrol
3393,"OPI Nail Envy Matte, 0.5-Fluid Ounce OPI Maximum strength formula with hydrolyzed wheat protein & ca",3,2475,0.89242,"OPI Avoplex Cuticle Oil To Go Nail, 0.25-Fluid Ounce (Pack of 2) OPI Replenishes essential moisture "
3393,"OPI Nail Envy Matte, 0.5-Fluid Ounce OPI Maximum strength formula with hydrolyzed wheat protein & ca",4,6825,0.89005,"Sally Hansen Advanced Hard as Nails, Nude, 0.45 Fluid Ounce Sally Hansen This quick, drying, strengt"
3393,"OPI Nail Envy Matte, 0.5-Fluid Ounce OPI Maximum strength formula with hydrolyzed wheat protein & ca",5,2217,0.8886,"Opi Avoplex Nail and Cuticle Replenishing Oil, 0.5 Fluid Ounce OPI Moisturizes and conditions cuticl"
3394,Kerastase Lait Vital 6.8 fl.oz Kerastase Nourishing ingredients selectively treat and enrich the mos,1,9530,0.89371,"Kerastase Lait Cristalliste conditioner, 6.8 Fluid Ounce KERASTASE Purifies roots, leaving them weig"
3394,Kerastase Lait Vital 6.8 fl.oz Kerastase Nourishing ingredients selectively treat and enrich the mos,2,6650,0.89139,Fekkai Advanced Essential Shea Shea Butter Shampoo 8 oz. Fekkai Advanced Gently removes oil and buil
3394,Kerastase Lait Vital 6.8 fl.oz Kerastase Nourishing ingredients selectively treat and enrich the mos,3,10936,0.88981,"L'Oreal Paris EverCurl Hydracharge Conditioner, 8.5 Fluid Ounce L&#39;Oreal Paris Quenches and nouri"
3394,Kerastase Lait Vital 6.8 fl.oz Kerastase Nourishing ingredients selectively treat and enrich the mos,4,4497,0.88838,"Kerastase Nutritive Nectar Thermique, 5.1 Ounce Kerastase Protects hair from the harmful effects of "
3394,Kerastase Lait Vital 6.8 fl.oz Kerastase Nourishing ingredients selectively treat and enrich the mos,5,6786,0.88791,"ALTERNA BAMBOO Smooth Anti-Frizz Conditioner, 8.5 fl oz Alterna Nutrient rich formula penetrates dee"
3395,"OPI Nail Envy Natural Nail Strengthener, Soft and Thin, 0.5 Ounce OPI OPI nail envy soft and thin; a",1,2093,0.93451,OPI Nail Envy Original Natural Nail Strengthener 0.5oz/15ml OPI Maximum strength formula with Hydrol
3395,"OPI Nail Envy Natural Nail Strengthener, Soft and Thin, 0.5 Ounce OPI OPI nail envy soft and thin; a",2,5308,0.9234,"Seche Vite Perfect Nail Rebuild, 0.5 Fluid Ounce Seche Rebuild helps weak, thin, soft, or peeling na"
3395,"OPI Nail Envy Natural Nail Strengthener, Soft and Thin, 0.5 Ounce OPI OPI nail envy soft and thin; a",3,1919,0.92142,OPI Nail Polish Matte Nail Envy NTT82 Nail Strengthener OPI Matte Nail Envy - Natural Nail Strengthe
3395,"OPI Nail Envy Natural Nail Strengthener, Soft and Thin, 0.5 Ounce OPI OPI nail envy soft and thin; a",4,6524,0.92002,Sally Hansen Treatment Nail Nutrition Green Tea &amp; Olive Leaf Nail Growth-0.45 oz Sally Hansen Sa
3395,"OPI Nail Envy Natural Nail Strengthener, Soft and Thin, 0.5 Ounce OPI OPI nail envy soft and thin; a",5,228,0.9199,"Nailtiques Formula 2 Nail Growth Formula Treatments, 0.25 Ounce Nailtiques Nailtiques formula 2 trea"
3396,Olay Regenerist Micro Sculpting Cream - 1.7 oz Olay OLAY REGENERIST MICR-SCLPT CRE Size: 1.7 OZ Beau,1,1174,0.89251,Palmers Skin Success Brightening Facial Mask - 5.25 Oz SKIN SUCCESS BRGHT FACIAL MASK Size: 5.25 OZ 
3396,Olay Regenerist Micro Sculpting Cream - 1.7 oz Olay OLAY REGENERIST MICR-SCLPT CRE Size: 1.7 OZ Beau,2,5096,0.88506,Obagi Clenziderm M.D. Therapeutic Moisturizer 50ml/1.7oz Obagi Medical Obagi by Obagi CLENZIDERM THE
3396,Olay Regenerist Micro Sculpting Cream - 1.7 oz Olay OLAY REGENERIST MICR-SCLPT CRE Size: 1.7 OZ Beau,3,1943,0.88417,Eucerin Redness Relief Soothing Cleanser 6.8 fl oz (200 ml) Eucerin EUCERIN REDNESS RELIEF CLEANSR S
3396,Olay Regenerist Micro Sculpting Cream - 1.7 oz Olay OLAY REGENERIST MICR-SCLPT CRE Size: 1.7 OZ Beau,4,7982,0.87015,Freeman Facial Exfoliating Scrub Pink Grapefruit 6 oz. Freeman FEELING BEAUTFL FAC SCRB GRPFT Size: 
3396,Olay Regenerist Micro Sculpting Cream - 1.7 oz Olay OLAY REGENERIST MICR-SCLPT CRE Size: 1.7 OZ Beau,5,8033,0.86798,"Matrix Total Results Sleek Silk Wonder Smoothing Oil for Unisex, 3 Ounce Matrix SLEEK SILK WONDER SM"
3397,Olay Total Effects Revitalizing Foaming Cleanser 6.5 Fl Oz Olay Revitalizes skin for a rejuvenated c,1,5344,0.92621,"Olay Regenerist Advanced Anti-Aging Micro-Purifying Foaming Cleanser 6.7 Fl Oz, (Pack of 2) Foaming "
3397,Olay Total Effects Revitalizing Foaming Cleanser 6.5 Fl Oz Olay Revitalizes skin for a rejuvenated c,2,7058,0.92373,"Olay Sensitive Foaming Face Wash, 6.8 fl. oz.  (Pack of 2) Olay Gently cleanse and refresh sensitive"
3397,Olay Total Effects Revitalizing Foaming Cleanser 6.5 Fl Oz Olay Revitalizes skin for a rejuvenated c,3,7060,0.91297,Olay Pore Minimizing Cleanser + Scrub 5 Oz (Pack of 2) Olay A 2-in-1 foaming cleanser that exfoliate
3397,Olay Total Effects Revitalizing Foaming Cleanser 6.5 Fl Oz Olay Revitalizes skin for a rejuvenated c,4,7062,0.90352,"Olay Foaming Face Wash  Normal 6.78 Oz (Pack of 2) Olay Cleanses deeply to remove dirt, oil and make"
3397,Olay Total Effects Revitalizing Foaming Cleanser 6.5 Fl Oz Olay Revitalizes skin for a rejuvenated c,5,5474,0.90099,Olay Total Effects Advanced Anti-Aging Deep Penetrating Moisture Body Wash 15.2 Oz (Pack of 2) Olay 
3398,Paul Mitchell Freeze &amp; Shine Spray 8.5 oz. Paul Mitchell Freeze and Shine Super Spray FIRM-HOLD ,1,9947,0.91296,"Devacurl Ultra Defining Gel, 32.0 Fluid Ounce DevaCurl A nourishing and de&#xFB01;ning gel Offers st"
3398,Paul Mitchell Freeze &amp; Shine Spray 8.5 oz. Paul Mitchell Freeze and Shine Super Spray FIRM-HOLD ,2,4032,0.91044,Aveda Smooth Infusion Style-Prep Smoother 3.4 oz Aveda This treatment helps styling faster &amp; eas
3398,Paul Mitchell Freeze &amp; Shine Spray 8.5 oz. Paul Mitchell Freeze and Shine Super Spray FIRM-HOLD ,3,5137,0.90767,"Redken Aerate 08 Bodifying Cream Mousse, 2.3 Ounce Redken Bonding System with cationic conditionin a"
3398,Paul Mitchell Freeze &amp; Shine Spray 8.5 oz. Paul Mitchell Freeze and Shine Super Spray FIRM-HOLD ,4,1993,0.90742,Paul Mitchell Freeze &amp; Shine Super Spray (3.4 oz) Paul Mitchell Firm hold finishing spray. Provi
3398,Paul Mitchell Freeze &amp; Shine Spray 8.5 oz. Paul Mitchell Freeze and Shine Super Spray FIRM-HOLD ,5,2460,0.90651,"Avlon Keracare Foam Wrap - Set Lotion 32oz Avlon KeraCare Foam Wrap-Set Lotion produces full, incred"
3399,"Profective Mega Growth Growth N Healing Anti- Thinning Stimulant, Temple Recovery 4.25oz Profectiv I",1,2562,0.89587,"Nioxin Scalp Therapy, System 2 (Noticeably Thinning ) Conditioner, 33.8 Ounce Nioxin A daily volumiz"
3399,"Profective Mega Growth Growth N Healing Anti- Thinning Stimulant, Temple Recovery 4.25oz Profectiv I",2,1237,0.89571,"Nioxin Scalp Therapy, Conditioner System-1, Normal to Thin-Looking, 33.8 Ounce Nioxin An absolute co"
3399,"Profective Mega Growth Growth N Healing Anti- Thinning Stimulant, Temple Recovery 4.25oz Profectiv I",3,2244,0.8906,Nioxin System 2 Cleanser &amp; Scalp Therapy for Fine Thinning Hair Duo 33.8 oz Nioxin Nioxin System
3399,"Profective Mega Growth Growth N Healing Anti- Thinning Stimulant, Temple Recovery 4.25oz Profectiv I",4,4807,0.89052,"Biosilk Silk Therapy Serum, 2.26-Ounce Bottles (Pack of 2) BioSilk Leave in replenishing & reconstru"
3399,"Profective Mega Growth Growth N Healing Anti- Thinning Stimulant, Temple Recovery 4.25oz Profectiv I",5,8722,0.89017,"Organic Root Stimulator Hairepair Anti-Breakage Strength Creme, 5 Ounce Organic Root Stimulator Cont"
3400,"Clairol Beautiful Collection Semi Permanent Color, B18D Darkest Brown Clairol Size : 3oz. Beauty Hai",1,6419,0.91903,Clairol Nice 'N Easy Hair Color 116b Natural Light Caramel Brown 1 Kit Clairol Beauty Hair Color Hai
3400,"Clairol Beautiful Collection Semi Permanent Color, B18D Darkest Brown Clairol Size : 3oz. Beauty Hai",2,7071,0.91717,Clairol Nice 'n Easy Foam Hair Color 6R Light Auburn 1 Kit (packaging may vary) Clairol Beauty Hair 
3400,"Clairol Beautiful Collection Semi Permanent Color, B18D Darkest Brown Clairol Size : 3oz. Beauty Hai",3,3197,0.91696,"Clairol Natural Instincts Hair Color 35, Ebony Mocha, Brown Black 1 Kit Clairol Beauty Hair Color Ha"
3400,"Clairol Beautiful Collection Semi Permanent Color, B18D Darkest Brown Clairol Size : 3oz. Beauty Hai",4,5487,0.914,Clairol Nice 'n Easy Root Touch-Up 5A Medium Ash Brown 1 Kit (Pack of 3) Clairol Beauty Hair Color H
3400,"Clairol Beautiful Collection Semi Permanent Color, B18D Darkest Brown Clairol Size : 3oz. Beauty Hai",5,7072,0.9108,"Clairol Natural Instincts Vibrant Permanent Hair Color 8, Toasted Almond, Medium Blonde 1 Kit Clairo"
3401,"Queen Helene Jojoba Hot Oil Treatment 8 fl oz Queen Helene Water, propylene glycol, PPG-12-PEG65 lan",1,238,0.91713,"Vanicream Moisturizing Skin Cream, 16 Ounces Vanicream A non-greasy, long-lasting moisturizing cream"
3401,"Queen Helene Jojoba Hot Oil Treatment 8 fl oz Queen Helene Water, propylene glycol, PPG-12-PEG65 lan",2,10297,0.9069,"Organix: Moroccan Argan Oil Shampoo + Conditioner, 13 oz Combo Pack Organix Organix Moroccan Oil Sha"
3401,"Queen Helene Jojoba Hot Oil Treatment 8 fl oz Queen Helene Water, propylene glycol, PPG-12-PEG65 lan",3,1855,0.90568,"Vanicream Moisturizing Skin Cream with Pump Dispenser, 1 Pound Vanicream A non-greasy, long-lasting "
3401,"Queen Helene Jojoba Hot Oil Treatment 8 fl oz Queen Helene Water, propylene glycol, PPG-12-PEG65 lan",4,5457,0.90131,"Novex Brazilian Keratin Novex aqua, cetearyl alcohol, petrolatum, hydrolyzed  keratin, zea mays star"
3401,"Queen Helene Jojoba Hot Oil Treatment 8 fl oz Queen Helene Water, propylene glycol, PPG-12-PEG65 lan",5,2872,0.89539,"Nioxin Cleanser, System 4 (Fine/Treated/Noticeably Thinning), 33.8 Ounce Nioxin Aqua/Eau/Water, Teal"
3402,"China Glaze, First and Last, 0.5 Fluid Ounce, 0.5 Fluid Ounce China Glaze Base coat and top coat in ",1,10251,0.88736,"Seche Ultra-V Top Coat, 0.5 Ounce Seche Ultra-V Top Coat dries layers of polish in just three minute"
3402,"China Glaze, First and Last, 0.5 Fluid Ounce, 0.5 Fluid Ounce China Glaze Base coat and top coat in ",2,7964,0.88731,"Poshe Super Fast Drying Top Coat, 0.5 Fluid Ounce Poshe Poshe Super Fast Drying Nail Top Coat is a n"
3402,"China Glaze, First and Last, 0.5 Fluid Ounce, 0.5 Fluid Ounce China Glaze Base coat and top coat in ",3,3324,0.88556,Orly Top 2 Bottom Basecoat-0.6 oz Orly Orly Top 2 Bottom Basecoat -- 0.6 oz.Orly Top 2 Bottom Baseco
3402,"China Glaze, First and Last, 0.5 Fluid Ounce, 0.5 Fluid Ounce China Glaze Base coat and top coat in ",4,1213,0.88375,"INM Out The Door Top Coat, 0.5 Ounce INM Out the door's long wearing, high gloss finish will not yel"
3402,"China Glaze, First and Last, 0.5 Fluid Ounce, 0.5 Fluid Ounce China Glaze Base coat and top coat in ",5,2100,0.88029,"China Glaze No Chip Top Coat 0.5oz China Glaze Provides a protective shield, which prevents lacquer "
3403,"Philosophy Pure Grace Spray Fragrance, 2 Ounce Philosophy A soap and water scent, pure grace is an i",1,408,0.92457,"Philosophy Falling in Love Spray Fragrance, 2 Ounce Philosophy A delicious, sparkling berry scent, F"
3403,"Philosophy Pure Grace Spray Fragrance, 2 Ounce Philosophy A soap and water scent, pure grace is an i",2,2122,0.91223,philosophy amazing grace spray fragrance 2 fl oz (60 ml) Philosophy philosophy Amazing Grace Fragran
3403,"Philosophy Pure Grace Spray Fragrance, 2 Ounce Philosophy A soap and water scent, pure grace is an i",3,4102,0.90006,"Garden Botanika Heart Eau De Parfum, 3.38 Fluid Ounce Garden Botanika Our most popular selling fragr"
3403,"Philosophy Pure Grace Spray Fragrance, 2 Ounce Philosophy A soap and water scent, pure grace is an i",4,1117,0.89209,"Pink Sugar Eau De Toilette Spray by Aquolina, 3.4 Ounce Aquolina Experience the surprising sensualit"
3403,"Philosophy Pure Grace Spray Fragrance, 2 Ounce Philosophy A soap and water scent, pure grace is an i",5,2537,0.89002,"Euphoria by Calvin Klein for Women, Eau De Parfum Spray, 3.4 Ounce Calvin Klein Free yourself with e"
3404,"Aubrey Organics GPB Glycogen Protein Balancing Conditioner, 16-Ounce Bottle Aubrey Organics Nutrient",1,4784,0.89652,"Earth Science Beta-Ginseng Hydrating Day Creme, 1.7-Ounce Glass Jar Earth Science This ultra-moistur"
3404,"Aubrey Organics GPB Glycogen Protein Balancing Conditioner, 16-Ounce Bottle Aubrey Organics Nutrient",2,3294,0.88416,Beauty without Cruelty Renewal Moisturizer Vitamin C with coq10 Beauty Without Cruelty Vitamin C Org
3404,"Aubrey Organics GPB Glycogen Protein Balancing Conditioner, 16-Ounce Bottle Aubrey Organics Nutrient",3,9604,0.88091,Organix Brazilian Keratin Therapy Shampoo and Conditioner 385ml Organix LuxuriousSulfate Free & Para
3404,"Aubrey Organics GPB Glycogen Protein Balancing Conditioner, 16-Ounce Bottle Aubrey Organics Nutrient",4,3405,0.87566,"Aubrey Organics Rosa Mosqueta Rose Hip Moisturizing Cream, 4-Ounce Bottle Rosa Mosqueta Moisturizing"
3404,"Aubrey Organics GPB Glycogen Protein Balancing Conditioner, 16-Ounce Bottle Aubrey Organics Nutrient",5,6006,0.87263,"Beauty Without Cruelty Revitalize Leave-in Conditioner, 8.5-Fluid Ounce Beauty Without Cruelty BWC L"
3405,"Aubrey Organics Rosa Mosqueta Rose Hip Moisturizing Cream, 4-Ounce Bottle Rosa Mosqueta Moisturizing",1,3406,0.9123,"Aubrey Organics Sea Buckthorn &amp; Cucumber with Ester-C Moisturizing Cream, 4-Ounce Bottle Aubrey "
3405,"Aubrey Organics Rosa Mosqueta Rose Hip Moisturizing Cream, 4-Ounce Bottle Rosa Mosqueta Moisturizing",2,8550,0.90197,"Tree Hut Olive and Shea Sugar Body Scrub, Lavender and Chamomile, 18-Ounce Tree Hut Delight your sen"
3405,"Aubrey Organics Rosa Mosqueta Rose Hip Moisturizing Cream, 4-Ounce Bottle Rosa Mosqueta Moisturizing",3,6061,0.89974,"Eufora Beautifying Serum for Hair Skin and Scalp, 4.2 Ounce Eufora This deep penetrating serum provi"
3405,"Aubrey Organics Rosa Mosqueta Rose Hip Moisturizing Cream, 4-Ounce Bottle Rosa Mosqueta Moisturizing",4,1627,0.89851,"Source Naturals Skin Eternal Cream for Sensitive Skin, 2 Ounce Source Naturals Skin Eternal(TM) Crea"
3405,"Aubrey Organics Rosa Mosqueta Rose Hip Moisturizing Cream, 4-Ounce Bottle Rosa Mosqueta Moisturizing",5,3339,0.89712,Nubian Heritage Raw Shea Butter Lotion 8 oz 8 oz Lotion Nubian Heritage Raw Shea Butter Lotion by Nu
3406,"Aubrey Organics Sea Buckthorn &amp; Cucumber with Ester-C Moisturizing Cream, 4-Ounce Bottle Aubrey ",1,3405,0.9123,"Aubrey Organics Rosa Mosqueta Rose Hip Moisturizing Cream, 4-Ounce Bottle Rosa Mosqueta Moisturizing"
3406,"Aubrey Organics Sea Buckthorn &amp; Cucumber with Ester-C Moisturizing Cream, 4-Ounce Bottle Aubrey ",2,8664,0.90992,"Acure Organics, Shampoo, Pure Mint + Echinacea Stem Cell, 8 fl oz Acure Pure Mint + Echinacea Stem C"
3406,"Aubrey Organics Sea Buckthorn &amp; Cucumber with Ester-C Moisturizing Cream, 4-Ounce Bottle Aubrey ",3,7146,0.90737,Oil Control Facial Moisturizer: Lilac Stem Cells + 1% Chlorella Growth Factor - 1.75 Oz Acure Oil Co
3406,"Aubrey Organics Sea Buckthorn &amp; Cucumber with Ester-C Moisturizing Cream, 4-Ounce Bottle Aubrey ",4,9695,0.90683,Eminence Organics Coconut Age Corrective Moisturizer 2 oz Eminence Organic Skin Care Eminence Coconu
3406,"Aubrey Organics Sea Buckthorn &amp; Cucumber with Ester-C Moisturizing Cream, 4-Ounce Bottle Aubrey ",5,3407,0.90482,"Aubrey Organics Jojoba &amp; Aloe Desert Herb Revitalizing Conditioner, 11-Ounce Bottle Aubrey Organ"
3407,"Aubrey Organics Jojoba &amp; Aloe Desert Herb Revitalizing Conditioner, 11-Ounce Bottle Aubrey Organ",1,591,0.932,Honeysuckle Rose Moisturizing Shampoo Aubrey Organics 11 oz Liquid Aubrey Organics Honeysuckle Rose 
3407,"Aubrey Organics Jojoba &amp; Aloe Desert Herb Revitalizing Conditioner, 11-Ounce Bottle Aubrey Organ",2,592,0.92794,White Camellia Ultra-Smoothing Conditioner Aubrey Organics 11 oz Liquid Aubrey Organics White Camell
3407,"Aubrey Organics Jojoba &amp; Aloe Desert Herb Revitalizing Conditioner, 11-Ounce Bottle Aubrey Organ",3,8664,0.91127,"Acure Organics, Shampoo, Pure Mint + Echinacea Stem Cell, 8 fl oz Acure Pure Mint + Echinacea Stem C"
3407,"Aubrey Organics Jojoba &amp; Aloe Desert Herb Revitalizing Conditioner, 11-Ounce Bottle Aubrey Organ",4,8662,0.90899,Lemongrass + Argan Stem Cell Conditioner - 8 oz - Liquid Acure Lemongrass + Argan Stem Cell Conditio
3407,"Aubrey Organics Jojoba &amp; Aloe Desert Herb Revitalizing Conditioner, 11-Ounce Bottle Aubrey Organ",5,3406,0.90482,"Aubrey Organics Sea Buckthorn &amp; Cucumber with Ester-C Moisturizing Cream, 4-Ounce Bottle Aubrey "
3408,"Aubrey Organics Lumessence Rejuvenating Eye Creme, .5-Ounce Bottle Aubrey Organics Lumessence Eye Cr",1,592,0.90802,White Camellia Ultra-Smoothing Conditioner Aubrey Organics 11 oz Liquid Aubrey Organics White Camell
3408,"Aubrey Organics Lumessence Rejuvenating Eye Creme, .5-Ounce Bottle Aubrey Organics Lumessence Eye Cr",2,459,0.90254,Sparkling Glacier Therapy Complexion Mist Aubrey Organics 3.4 oz (100ml) Liquid Aubrey Organics Spar
3408,"Aubrey Organics Lumessence Rejuvenating Eye Creme, .5-Ounce Bottle Aubrey Organics Lumessence Eye Cr",3,591,0.89729,Honeysuckle Rose Moisturizing Shampoo Aubrey Organics 11 oz Liquid Aubrey Organics Honeysuckle Rose 
3408,"Aubrey Organics Lumessence Rejuvenating Eye Creme, .5-Ounce Bottle Aubrey Organics Lumessence Eye Cr",4,2760,0.89353,Avalon Organics - Vitamin C Renewal Facial Renewal Cream - 2 oz. (Formerly Skin Nourishing Sun-Aging
3408,"Aubrey Organics Lumessence Rejuvenating Eye Creme, .5-Ounce Bottle Aubrey Organics Lumessence Eye Cr",5,9695,0.89238,Eminence Organics Coconut Age Corrective Moisturizer 2 oz Eminence Organic Skin Care Eminence Coconu
3409,"Almay Intense i, Color Eye Shadow Trio Brown Eyes (021) Almay ALMAY intense i-color&trade; shades wi",1,7805,0.8832,"Maybelline New York Eye Studio Color Explosion Luminizing Eyeshadow, Amethyst Ablazed 10, 0.09 Ounce"
3409,"Almay Intense i, Color Eye Shadow Trio Brown Eyes (021) Almay ALMAY intense i-color&trade; shades wi",2,6983,0.88295,"L'Oreal Paris HiP Studio Secrets Professional Metallic Eye Shadow Duos, Electrified, 0.08 Ounces L&#"
3409,"Almay Intense i, Color Eye Shadow Trio Brown Eyes (021) Almay ALMAY intense i-color&trade; shades wi",3,3979,0.88279,"L'Oreal Paris HiP Studio Secrets Professional Shocking Shadow Pigments, Restless, 0.05 Ounce L&#39;O"
3409,"Almay Intense i, Color Eye Shadow Trio Brown Eyes (021) Almay ALMAY intense i-color&trade; shades wi",4,7793,0.88155,"Covergirl Intense Shadowblast Eye Shadow, Blue Bomb 825, 0.27-Ounce COVERGIRL Intensify your eye loo"
3409,"Almay Intense i, Color Eye Shadow Trio Brown Eyes (021) Almay ALMAY intense i-color&trade; shades wi",5,6985,0.88124,"L'Oreal Paris Wear Infinite Eye Shadow Quad, Wood Rose, 0.16 Ounce L&#39;Oreal Paris Wear infinite e"
3410,"Fake Bake Fair Lotion, 6-Ounce Fake Bake Fake Bake Fair Self-Tan Lotion has been specially formulate",1,11681,0.89022,Darksyde Ultra Bronze Self Tanning Lotion 8.5oz Darksyde Ultra Bronze Self Tanning Lotion creates a 
3410,"Fake Bake Fair Lotion, 6-Ounce Fake Bake Fake Bake Fair Self-Tan Lotion has been specially formulate",2,6840,0.8851,"Fake Bake Flawless, 6-Ounce Fake Bake Fake Bake Flawless Self-Tan Liquid combines ease of applicatio"
3410,"Fake Bake Fair Lotion, 6-Ounce Fake Bake Fake Bake Fair Self-Tan Lotion has been specially formulate",3,5520,0.87444,"Revlon PhotoReady Translucent Finisher, Translucent, 0.25 Ounce Revlon Innovative pigments provide i"
