sid_prefix,collision_group_size,dedup_last,item_id,asin,item_text
181-204-53-25,2,0,4802,B002CML1XE,"La Roche-Posay Anthelios 60 Ultra Light Sunscreen Fluid for Face, 1.7-Ounce Bottle La Roche-Posay This ultra light, fast absorbing sunscreen fluid provides SPF 60 and broad spectrum UVA/UVB protection with the breakthrough Cell-Ox Shield&#x2122;, to protect your skin, even at the cellular level*. For use outdoors and at the beach. The advanced UV filtering system of Anthelios 60 is a unique association of photostablized sunscreens for broad-spectrum and longer-lasting protection than non-stabilized sunscreens, with advanced efficiency against UVA rays. Anthelios 60 also uses a powerful anti-oxidant complex called Senna Alata, a tropical leaf extract known to defend skin cells*. Sunscreens Beauty Face Sunscreens & Self Tanners Skin Care"
181-204-53-25,2,1,7721,B004W55086,"La Roche-Posay Anthelios 50 Mineral Ultra Light Sunscreen SPF 50, Untinted, 1.7 Ounce La Roche-Posay Anthelios 50 mineral with cell-ox shield, a patent pending combination of mineral sun filter and powerful anti-oxidant complex to further protect your skin. For the first time, a mineral sun filter and powerful anti-oxidants are combined in a unique patent pending formula that offers 100% mineral UV protection down to the cellular level in a unique lightweight, non-whitening texture. The first line of defense is an advanced UV filtering system featuring an optimized blend of titanium dioxide (tio2) that offers long-lasting, broad spectrum protection with advanced efficacy against UVA rays. A proprietary dispersion technology is the key to assuring this enhanced uniform protection. The second line of defense features cell-ox shield, a powerful patent-pending antioxidant complex featuring senna alata. Sun Beauty Sports Skin Protection Skin Care"
181-211-178-236,2,0,2332,B000V1QLEM,"Vanicream Sunscreen, Sensitive Skin, Spf 60, 4 Ounce VanicreamTM Sunscreen SPF 60 is a broad spectrum sunscreen that protect your skin throughout the UVA spectrum and provide more protection than your natural sunburn protection (UVB). While all sunscreens protect your skin from the sun's burning UVB rays, the SPF 60 sunscreen contain zinc oxide, an ingredient that offers additional protection from the UVA rays which may contribute to skin damage and premature aging of the skin. Antioxidants in the formulas help prevent damage to the skin by neutralizing free radicals produced when skin is exposed to the sun. Sun Beauty Sports Skin Protection Skin Care"
181-211-178-236,2,1,2642,B000ZJ2842,"Vanicream Sunscreen, Sensitive Skin, SPF 30, 4-Ounce, Vanicream VanicreamTM Sunscreen SPF 30 is a broad spectrum sunscreen that protect your skin throughout the UVA spectrum and provide more protection than your natural sunburn protection (UVB). While all sunscreens protect your skin from the sun's burning UVB rays, the SPF 30 sunscreen contain zinc oxide, an ingredient that offers additional protection from the UVA rays which may contribute to skin damage and premature aging of the skin. Antioxidants in the formulas help prevent damage to the skin by neutralizing free radicals produced when skin is exposed to the sun.                                                                                                                                                     Active Ingredients: SPF 30: titanium dioxide 5%, zinc oxide 5%                                                                                                             Inactive ingredients: alumina, C12-15 alkyl benzoate, caprylic/capric triglyceride, cetearyl isononanoate, cetyl alcohol, isopropyl titanium triisostearate/triethoxycaprylylsilane crosspolymer, magnesium sulfate, methylpropanediol, PEG-12 dimethicone, PEG-30 dipolyhydroxystearate, phenyl trimethicone, polyethylene, polyhydroxystearic acid, purified water, sodium ascorbyl phosphate, stearyl dimethicone, tetrasodium EDTA, tocopheryl acetate, triethoxycaprylylsilane Sun Beauty Sports Skin Protection Skin Care"
181-235-209-196,2,0,1881,B000O3UCTC,"Neutrogena Ultra Sheer Dry Touch Sunscreen SPF 70, 3 Fluid Ounce Neutrogena Neutrogena Ultra Sheer with Helioplex provides superior broad-spectrum protection against skin-aging UVA and burning UVB rays and combines it with Dry-Touch technology for a lightweight, clean feel. Sun Beauty Sports Skin Protection Skin Care"
181-235-209-196,2,1,2916,B0013OMHTE,"Neutrogena Ultra Sheer DryTouch Sunscreen, SPF 45, 3 Ounce Neutrogena Neutrogena UltraSheer with Helioplex provides superior broadspectrum protection against skinaging UVA and burning UVB rays, and combines it with DryTouch technology for a lightweight, clean feel. Sun Beauty Sports Skin Protection Skin Care"
181-90-9-154,2,0,4492,B001U2DIYC,No-ad Spf#30 Sunscreen Lotion 16oz No-Ad No-Ad&#xAE; Broad Spectrum SPF 30 Sunscreen Lotion.100% More than standard 8 oz sunscreens.Quality Suncare Since 1962.With Avobenzone Aloe & Vitamin E.Skin Cancer Foundation Recommended .Water Resistant (80 minutes).16 fl oz (475 ml). Sun Beauty Sports Skin Protection Skin Care
181-90-9-154,2,1,4494,B001U2KP8Y,NO-AD Sunscreen Lotion SPF 45 -- 16 fl oz No-Ad No-Ad&#xAE; Broad Spectrum SPF 45.Sunscreen lotion.100% More than standard 8 oz sunscreens.Quality Suncare Since 1962.With Avobenzone Aloe & Vitamin E.Water Resistant (80 minutes).Skin Cancer Foundation Recommended.16 fl oz (475 ml). Sun Beauty Skin Care After Sun
185-14-183-144,2,0,4515,B001UO9BGE,"Goody Ouchless Scrunchie, Chenille and Cotton, 5 Count Goody Ouchless Goody Ouchless is a line of gentle and comfortable accessories that are inchesmetal free inches to minimize snags and reduce breakage. Hair Care Beauty Styling Accessories Ponytail Holders Styling Tools"
185-14-183-144,2,1,11258,B00CELI1K4,Goody Comfort-flex Updo Barrette 1 Pc Colors May Vary - 2 Packs Goody Goody No metal. Be good to your hair with Goody Ouchless Flex accessories. They hold their shape but flex for a gentle and comfortable fit. Each Ouchless product promises to care for your hair and minimize snags. Made in China. Hair Care Beauty Barrettes Styling Accessories Styling Tools
185-148-165-143,2,0,8619,B005VNQY2E,"Vidal Sassoon 2 Piece Side Combs, Clear, Medium Medium clear tuck combs hold hair firmly in place. Use to quickly create updos, pull back bangs, or to secure small pieces of hair. Color: clear plastic. Size: medium. Package includes 2 combs. Hair Care Decorative Combs Beauty Styling Accessories Styling Tools"
185-148-165-143,2,1,9538,B007OT1RIY,"Vidal Sassoon Medium Side Combs, Tortoise, 2 Count Medium Tortoise Tuck Combs hold hair firmly in place. Use to quickly create updos, pull back bangs, or to secure small pieces of hair. Color: tortoise. Size: medium. Package includes 2 combs. Hair Care Decorative Combs Beauty Styling Accessories Styling Tools"
185-93-116-243,2,0,630,B0006PS3XU,"Marianna Bobby Pins 1 lb. - Black Marianna Crimped for fast, smooth insertion and removal, these double-coated, smooth finish, super grip pins are safe for all hair, including perms. Synthetic rubber tips protect hair and scalp. holds hair and hairpieces in place and can be used to create a base of support for such styles as a French Twist or Chignon Ratt. Hair Care Beauty Hair Pins Styling Accessories Styling Tools"
185-93-116-243,2,1,631,B0006PS3Y4,"Marianna Bobby Pins 1 lb. - Brown Marianna Crimped for fast, smooth insertion and removal, these double-coated, smooth finish, super grip pins are safe for all hair, including perms. Synthetic rubber tips protect hair and scalp. holds hair and hairpieces in place and can be used to create a base of support for such styles as a French Twist or Chignon Ratt. Hair Care Beauty Hair Pins Styling Accessories Styling Tools"
186-213-134-51,2,0,2226,B000TDBJHQ,"Silicon MIX Intensive Hair Deep Treatment 36oz Silicon Mix Silicon Mix Intensive Hair Treatment

Hair treatment to restore the health, shine and the softness of dry, damaged and weak hair. 

DIRECTIONS : Wash hair and towel dry. Apply with massages. Leave on from 2 to 3 minutes depending on the condition of the hair. Rinse.

INGREDIENTS : Water, Mineral Oil, Cetyl Alcohol, Stearyl Alcohol, Glycerine, Citric Acid, Cetrimonium Chloride, Dimethycone Copolyol, Cyclomethicone, Keratin, Ceramide, Diazolidinyl Urea (and) Iodopropynyl Butylcarbamate, Fragrance.

SIZE : Net Wt. 36 oz / 1,020 g Hair & Scalp Treatments Beauty Hair Care"
186-213-134-51,2,1,2229,B000TDG2PU,"SILICON MIX Intensive Hair Treatment 60 oz Silicon Mix Silicon Mix Intensive Hair Treatment

Hair treatment to restore the health, shine and the softness of dry, damaged and weak hair. 

DIRECTIONS : Wash hair and towel dry. Apply with massages. Leave on from 2 to 3 minutes depending on the condition of the hair. Rinse.

INGREDIENTS : Water, Mineral Oil, Cetyl Alcohol, Stearyl Alcohol, Glycerine, Citric Acid, Cetrimonium Chloride, Dimethycone Copolyol, Cyclomethicone, Keratin, Ceramide, Diazolidinyl Urea (and) Iodopropynyl Butylcarbamate, Fragrance.

SIZE : Net Wt. 60 oz / 1,700 g Hair & Scalp Treatments Beauty Hair Care"
191-70-184-242,2,0,1435,B000GIOBY2,"Guess By Parlux Fragrances For Men. Eau De Toilette Spray 2.5 Oz. GUESS Launched by the design house of Guess.When&#xA0;applying&#xA0;any fragrance please consider that there are several factors which can affect the natural smell of your skin and, in turn, the way a scent smells on you.&#xA0; For instance, your mood, stress level, age, body chemistry,&#xA0;diet, and current medications may all alter the scents you wear.&#xA0;&#xA0;Similarly, factor such as dry or oily&#xA0;skin can even affect the amount of time a fragrance will last after being applied Moisturizers Beauty Body Lotions Skin Care"
191-70-184-242,2,1,3884,B001FWXI6U,"Adidas Deep Energy by Adidas For Men. Eau De Toilette Spray 3.4-Ounces adidas Launched by the design house of Adidas.When&#xA0;applying&#xA0;any fragrance please consider that there are several factors which can affect the natural smell of your skin and, in turn, the way a scent smells on you.&#xA0; For instance, your mood, stress level, age, body chemistry,&#xA0;diet, and current medications may all alter the scents you wear.&#xA0;&#xA0;Similarly, factor such as dry or oily&#xA0;skin can even affect the amount of time a fragrance will last after being applied Moisturizers Beauty Body Lotions Skin Care"
193-101-139-231,2,0,9000,B006MAPN4K,144pcs Fimo Slice Lovely Animal Nail Art Decoration TOOGOO(R) Package includes: 1 x 144pcs Fimo Slice Lovely Animal Nail Art Decoration Makeup Nails Beauty Nail Art
193-101-139-231,2,1,9278,B0074FSFXI,144pcs 3D FIMO Slice Fresh Fruit Face Nail Art Decoration Crazy Cart Package includes: 1 x 144pcs 3D FIMO Slice Fresh Fruit Face Nail Art Decoration Makeup Nails Beauty Nail Art
193-12-151-235,2,0,8512,B005QDYH8M,Crystal Glass Dappen Dish with Stainless Steel Lid Fuji dappen dish with lid Beauty Tools & Accessories Nail Art Equipment Nail Tools
193-12-151-235,2,1,9174,B006X42XXY,Glass Dappen Dish with Stainless Metal Lid (Clear) Fuji Glass Dappen Dish with Stainless Metal Lid (Clear) Nail Brushes Beauty Tools & Accessories Nail Tools
193-166-208-128,2,0,7960,B0052FXPVY,"Nail Polish Table Rack Display (Hold Up To 36 Bottles) Beauticom Nail Polish Table Rack Display (Hold Up To 36 Bottles), Made from Heavy Duty Clear Acrylic Beauty Tools & Accessories Nail Art Equipment Nail Tools"
193-166-208-128,2,1,7961,B0052FZ3CI,"Nail Polish Table Rack Display (Hold Up To 60 Bottles) Beauticom Beauticom Nail Polish Table Rack Display (Hold Up To 60 Bottles), Made from Heavy Duty Clear Acrylic Makeup Nails Beauty Nail Polish"
193-194-222-40,2,0,10156,B008TNPXMK,"100pcs Zebra Pattern French Artificial Half False Nails Nail Art Tips + Glue + Box #D2 Come2Buy Adored is a brand and Trade Mark. The Adored package is unique!

More Beauty, Jewelery, Clothing&Accessaries;, Arts&Crafts; products, please click in the Brand Adored and search! Beauty Tools & Accessories False Nails Nail Tools"
193-194-222-40,2,1,10157,B008TNQ19E,"100 Pcs White Acrylic French Style Artificial Half False Nails Nail Art Tips + Box + Glue Adored Adored is a brand and Trade Mark. The Adored package is unique!

More Beauty, Jewelery, Clothing&Accessaries;, Arts&Crafts; products, please click in the Brand Adored and search! Beauty Tools & Accessories False Nails Nail Tools"
193-252-19-232,2,0,10749,B00AH4TKNC,5 Pcs Professional 3g/Bottle Acrylic Nail Art Glue For French False Tips Rhinestones Manicure Tools SAB nails 5 Pcs Professional 3g/Bottle Acrylic Nail Art Glue For French False Tips Rhinestones Manicure Tools Beauty Tools & Accessories False Nails Nail Tools
193-252-19-232,2,1,10761,B00AK0W10M,YKS 500 pcs French Acrylic Artificial Fake Fingernails Full Cover fake False Nails Art Tips party wedding nails Decoration Manicure for women girl lady White Generic YKS 500 pcs French Acrylic Artificial Fake Fingernails Full Cover fake False Nails Art Tips party wedding nails Decoration Manicure for women girl lady White Beauty Tools & Accessories False Nails Nail Tools
