sid_prefix,collision_group_size,dedup_last,item_id,asin,item_text
16-106-240,3,2,10002,B008GOR6O0,"Professional 15 Concealer Camouflage Makeup Palette BuyinCoins Kingmys An extensive range of 15 multiple vibrant long wear concealer colour with different skin tones to create more than 10,000 amazing looks. Using the most commonly applied shades, ensures the best skin colour match and guarantees a traceless and natural finish. Enabling layering and mixing, provides total camouflage for almost any skin problem including blemishes, scars, birthmarks and black circles. It is also suitable to use as bronzer. The light colour is suitable for redness, acne and so on. The medium colour is perfect for dark shadows in the under-eye area. The dark colour provides exceptional camouflage and adheres well to the skin. Silky glossy colour and high quality ingredients together to care skin around and can last for all day long. It is perfect for Professional Salon, Wedding, Party and Home use. Size: 15.4 x 10.2 x 1.3cm. Each Diameter: 2.6cm. Concealer: 15 Color Concealer. Makeup Beauty Concealers & Neutralizers Face"
16-109-158,3,0,6412,B003UNP20W,"Sigma Essential Kit Sigma Beauty The Sigma Beauty Essential Kit contains twelve professional quality brushes for the face and eyes. This kit features all of the brushes needed to create a complete look at any level of artistry.

Brushes Included:

E05 - Eye Liner: Create smooth and even lines. Use with gel or liquid liners. 
E30 - Pencil: Soften and smoke out lines. Soften pencil liners along the top and bottom lash lines, add shadow to line the eyes, or use to highlight inner corner of eyes. 
E40 - Tapered Blending: Soft blended crease. Using just the tips to apply color, sweep back and forth through the crease for a diffused and blended finish. 
E55 - Eye Shading: Even application of color. Place color across the whole lid for an even and strong application of product. 
E60 - Large Shader: Uniformly cover the whole lid with product. Apply cream shadow base or cream shadow for quick and even coverage. 
E65 - Small Angle: Create precise lining. Moves fluidly and easily across the upper and lower lash lines. Use with gel, cream or powder liners. 
E70 - Medium Angled Shading: Soft application of color. Use for brow highlighting or to blend the crease. 
F30 - Large Powder: Even powder application. Uniform blending of powder products onto the face and body. 
F40 - Large Angled Contour: Subtle cheek application. Use the angle to softly contour the cheekbone. Can also be used to apply blush. 
F50 - Duo Fibre: Creates an airbrush effect onto the skin. Can be used with powder, liquid or cream products. Natural and Synthetic blend.
F60 - Foundation: Smooth foundation application. Apply liquid or cream products such as foundation and primer. 
F70 - Concealer: Conceal small areas. Conceal the hardest to reach areas such as around the nose and eyes. 

 2013 Sigma Enterprises, LLC Makeup Brushes & Tools Beauty Tools & Accessories Brushes & Applicators"
16-109-158,3,1,7546,B004PKAMTU,"Sigma Essential Kit - Make Me Crazy Sigma Beauty The Make Me Crazy Essential Kit was specially designed for a fun yet functional makeup application. This kit contains twelve colorful brushes from our best-selling Essential Kit. The brushes come in an innovative and functional container that turns into two brush holders to keep you stylish and organized. 
 
Brushes Included:
 
E05 - Eye Liner: Create smooth and even lines. Use with gel or liquid liners. 

E30 - Pencil: Soften and smoke out lines. Soften pencil liners along the top and bottom lash lines, add shadow to line the eyes, or use to highlight inner corner of eyes. 

E40 - Tapered Blending: Soft blended crease. Using just the tips to apply color, sweep back and forth through the crease for a diffused and blended finish. 

E55 - Eye Shading: Even application of color. Place color across the whole lid for an even and strong application of product. 

E60 - Large Shader: Uniformly cover the whole lid with product. Apply cream shadow base or cream shadow for quick and even coverage. 

E65 - Small Angle: Create precise lining. Moves fluidly and easily across the upper and lower lash lines. Use with gel, cream or powder liners. 

E70 - Medium Angled Shading: Soft application of color. Use for brow highlighting or to blend the crease. 

F30 - Large Powder: Even powder application. Uniform blending of powder products onto the face and body. 

F40 - Large Angled Contour: Subtle cheek application. Use the angle to softly contour the cheekbone. Can also be used to apply blush. 

F50 - Duo Fibre: Creates an airbrush effect onto the skin. Can be used with powder, liquid or cream products. 

F60 - Foundation: Smooth foundation application. Apply liquid or cream products such as foundation and primer. 

F70 - Concealer: Conceal small areas. Conceal the hardest to reach areas such as around the nose and eyes. Makeup Brushes & Tools Beauty Tools & Accessories Brushes & Applicators"
16-109-158,3,2,8613,B005V1ZKGW,"Sigma Synthetic Precision Kit 4 Brushes Sigma Beauty Brushes Included:
P80 - Precision FlatTM: Stipple concealer on sun spots, blemishes, and other small imperfections.
P82 - Precision RoundTM: Apply eye shadow base or primer onto the lid.
P84 - Precision AngledTM: Apply product to areas such as the sides of the nose and the hollows of the cheeks.
P86 - Precision TaperedTM: Exact placement of concealer in harder to reach areas such as around the eyes and nose, chin, and around the mouth.

 2013 Sigma Enterprises, LLC Makeup Brushes & Tools Beauty Tools & Accessories Brushes & Applicators"
166-54-188,3,0,10696,B00AE07BMQ,"Axe Styling Gum Messy Look, 3.2 Ounce AXE Beauty Styling Products Hair Care Creams, Gels & Lotions"
166-54-188,3,1,11778,B00GTC1HB4,"Axe Styling Messy Look Matte Gel, 6 Ounce AXE Beauty Styling Products Hair Care Creams, Gels & Lotions"
166-54-188,3,2,11779,B00GTC1HCI,"Axe Styling Spiked Up Look Gel, 6 Ounce AXE Beauty Styling Products Hair Care Creams, Gels & Lotions"
167-97-123,3,0,7395,B004L81VXW,"Henna Maiden VIBRANT WINE RED Hair &amp; Eyebrow Color: 100% Natural &amp; Chemical Free Henna Maiden Hair & Eyebrow Dye is ""Nature's Way to Cover Grey"". Henna & Herbs that's it! Our Henna Maiden Hair & Eyebrow Dye is a gift from nature with 10 mixable shades to create an infinite range of colors . Want rich, luscious, shiny hair that dazzles everyone? Henna coats the hair shaft so it always looks natural and translucent, especially in the sun! Your hair will be stronger, healthier and more manageable with tons of shine and bounce! Henna will smooth split ends, protect from the elements and cleanse the scalp promoting hair growth. All of our Henna Maiden Hair & Eyebrow Dyes are FDA approved for use on your hair, do not contain any metal salts, peroxide, PPD's or harsh chemicals. That means no more burning and no more health risks associated with chemical hair dyes. Once you try it you'll never go back! Henna Maiden is Vegan of course! Our easy 1 Step method means no complicated mixing of multiple powders and herbs, we have created the perfect blend; you simply add water, mix and apply the dye! HENNA MAIDEN Hair Dye kit includes 100 Grams of finely sifted organic Henna & herbs, gloves, hair cap and application instructions. We ship same day on orders placed Monday - Friday before 3pm Eastern (12pm Pacific) from our office and warehouse located in Las Vegas, Nevada, USA. We are a proud family owned business for the past 15 years. Any questions just give us a call or send us a message. Thank you! NOTE: Short Hair = 1/3 - 1/2 Package (30 - 50 grams), Neck Length = 1 Package (100 grams), Shoulder Length = 1.5 to 2 Packages (150 - 200 grams), Mid Back Length = 2 to 3 Packages (200 - 300 grams), Waist Length = 3 to 4 Packages (300 - 400 grams) Beauty Hair Color Hennas Hair Care"
167-97-123,3,1,9825,B0086JQBAA,"Henna Maiden RADIANT NATURAL RED Hair &amp; Eyebrow Color: 100% Natural &amp; Chemical Free Henna King Henna Maiden Hair & Eyebrow Dye is ""Nature's Way to Cover Grey"". Henna & Herbs that's it! Our Henna Maiden Hair & Eyebrow Dye is a gift from nature with 10 mixable shades to create an infinite range of colors . Want rich, luscious, shiny hair that dazzles everyone? Henna coats the hair shaft so it always looks natural and translucent, especially in the sun! Your hair will be stronger, healthier and more manageable with tons of shine and bounce! Henna will smooth split ends, protect from the elements and cleanse the scalp promoting hair growth. All of our Henna Maiden Hair & Eyebrow Dyes are FDA approved for use on your hair, do not contain any metal salts, peroxide, PPD's or harsh chemicals. That means no more burning and no more health risks associated with chemical hair dyes. Once you try it you'll never go back! Henna Maiden is Vegan of course! Our easy 1 Step method means no complicated mixing of multiple powders and herbs, we have created the perfect blend; you simply add water, mix and apply the dye! HENNA MAIDEN Hair Dye kit includes 100 Grams of finely sifted organic Henna & herbs, gloves, hair cap and application instructions. We ship same day on orders placed Monday - Friday before 3pm Eastern (12pm Pacific) from our office and warehouse located in Las Vegas, Nevada, USA. We are a proud family owned business for the past 15 years. Any questions just give us a call or send us a message. Thank you! NOTE: Short Hair = 1/3 - 1/2 Package (30 - 50 grams), Neck Length = 1 Package (100 grams), Shoulder Length = 1.5 to 2 Packages (150 - 200 grams), Mid Back Length = 2 to 3 Packages (200 - 300 grams), Waist Length = 3 to 4 Packages (300 - 400 grams) Beauty Hair Color Hennas Hair Care"
167-97-123,3,2,9836,B0086XL9DK,"Henna Maiden ENVIOUS BLACK Hair &amp; Eyebrow Color: 100% Natural &amp; Chemical Free Henna King Henna Maiden Hair & Eyebrow Dye is ""Nature's Way to Cover Grey"". Henna & Herbs that's it! Our Henna Maiden Hair & Eyebrow Dye is a gift from nature with 10 mixable shades to create an infinite range of colors . Want rich, luscious, shiny hair that dazzles everyone? Henna coats the hair shaft so it always looks natural and translucent, especially in the sun! Your hair will be stronger, healthier and more manageable with tons of shine and bounce! Henna will smooth split ends, protect from the elements and cleanse the scalp promoting hair growth. All of our Henna Maiden Hair & Eyebrow Dyes are FDA approved for use on your hair, do not contain any metal salts, peroxide, PPD's or harsh chemicals. That means no more burning and no more health risks associated with chemical hair dyes. Once you try it you'll never go back! Henna Maiden is Vegan of course! Our easy 1 Step method means no complicated mixing of multiple powders and herbs, we have created the perfect blend; you simply add water, mix and apply the dye! HENNA MAIDEN Hair Dye kit includes 100 Grams of finely sifted organic Henna & herbs, gloves, hair cap and application instructions. We ship same day on orders placed Monday - Friday before 3pm Eastern (12pm Pacific) from our office and warehouse located in Las Vegas, Nevada, USA. We are a proud family owned business for the past 15 years. Any questions just give us a call or send us a message. Thank you! NOTE: Short Hair = 1/3 - 1/2 Package (30 - 50 grams), Neck Length = 1 Package (100 grams), Shoulder Length = 1.5 to 2 Packages (150 - 200 grams), Mid Back Length = 2 to 3 Packages (200 - 300 grams), Waist Length = 3 to 4 Packages (300 - 400 grams) Beauty Hair Color Hennas Hair Care"
168-23-204,3,0,10060,B008LQRMAQ,"BONAMART &reg; Double Layer Cosmetic Bag Black with Pink Dot Travel Toiletry Cosmetic Makeup Bag Organizer With Mirror Bonamart This makeup cosmetic bag is made of high quality material, and with durable handle,With fashionable dot pattern, the cosmetic bag looks elegant,The zipper closure makes this cosmetic bag very convenientSpecifications:1. Material: polyester fabric2. Size: 7.48 x 4.65 x 5.31 inch3. Color: Coffee, White4. Weight: 157 g/ 5.5 oz Beauty Tools & Accessories Cosmetic Bags Bags & Cases"
168-23-204,3,1,10061,B008LQSOJO,"BONAMART &reg; Double Layer Cosmetic Bag Black with White Dot Travel Toiletry Cosmetic Makeup Bag Organizer With Mirror Bonamart This makeup cosmetic bag is made of high quality material, and with durable handle,With fashionable dot pattern, the cosmetic bag looks elegant,The zipper closure makes this cosmetic bag very convenientSpecifications:1. Material: polyester fabric2. Size: 7.48 x 4.65 x 5.31 inch3. Color: Coffee, White4. Weight: 157 g/ 5.5 oz Beauty Tools & Accessories Cosmetic Bags Bags & Cases"
168-23-204,3,2,10933,B00AZG2H78,SODIAL(R) Silver Salon Barber Soft Hair Dryer Bonnet Hood Attachment Epower Mall Color: silverMaterial: nylonDiameter: about 39 cmHeight: about 23 cmLength: about 98 cm1 x Hair dryer bonnet Hair Dryers Beauty Styling Tools Hair Care
170-213-64,3,0,2427,B000VT2GYS,"Goody Styling Essentials Roller, Multi Pack, 31 Count Goody Goody is the World's most recognized manufacturer of hair styling tools and accessories and has been making hair look fabulous for over 100 years. Goody provides consumers with products inspired by the latest designer trends so they can enjoy style with value and create any look with ease. Beauty Styling Tools Hair Care Hair Rollers"
170-213-64,3,1,3167,B0017QDM6U,"Goody Classics Clincher Comb, 5 Inches, 4 Count Goody Classics Goody is the World's most recognized manufacturer of hair styling tools and accessories and has been making hair look fabulous for over 100 years. Goody provides consumers with products inspired by the latest designer trends so they can enjoy style with value and create any look with ease. Hair Extensions & Wigs Hair Care Beauty Hair Extensions Styling Products"
